GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_MF:monoatomic_cation_channel_activity,GO:0005261,0.00181653042688465,0.0139595156690212,-0.460283100398996,-1.73807658876167,9,57,Vitvi05_01chr17g17890|Vitvi05_01chr08g10980|Vitvi05_01chr04g10520|Vitvi05_01chr10g13530|Vitvi05_01chr04g10230|Vitvi05_01chr14g27050|Vitvi05_01chr18g37230|Vitvi05_01chr04g06120|Vitvi05_01chr10g03540|Vitvi05_01chr12g08430|Vitvi05_01chr10g12890|Vitvi05_01chr04g10100|Vitvi05_01chr09g16840|Vitvi05_01chr04g10300|Vitvi05_01chr17g18030|Vitvi05_01chr04g05380|Vitvi05_01chr07g03210|Vitvi05_01chr03g04370|Vitvi05_01chr04g10410
GO_CC:photosynthetic_membrane,GO:0034357,0.0018437427978797,0.0140345469125669,0.371147751199019,1.64381269990649,7,120,Vitvi05_01chr08g07110|Vitvi05_01chr01g03780|Vitvi05_01chr14g29160|Vitvi05_01chr07g28320|Vitvi05_01chr06g01710|Vitvi05_01chr07g29520|Vitvi05_01chr13g24680|Vitvi05_01chr17g04810|Vitvi05_01chr13g07550|Vitvi05_01chr08g07080|Vitvi05_01chr07g21530|Vitvi05_01chr19g07800|Vitvi05_01chr07g28990|Vitvi05_01chr13g03100|Vitvi05_01chr05g14640|Vitvi05_01chr19g06620|Vitvi05_01chr08g07100|Vitvi05_01chr11g00720|Vitvi05_01chr13g25150|Vitvi05_01chr14g08170|Vitvi05_01chr15g12330|Vitvi05_01chr11g11790|Vitvi05_01chr11g04550|Vitvi05_01chr13g27160|Vitvi05_01chr16g21410|Vitvi05_01chr01g24730|Vitvi05_01chr05g14310|Vitvi05_01chr10g08630|Vitvi05_01chr01g05570|Vitvi05_01chr18g00430|Vitvi05_01chr12g05860|Vitvi05_01chr06g06740|Vitvi05_01chr13g27350|Vitvi05_01chr16g15970|Vitvi05_01chr08g16130|Vitvi05_01chr08g10970|Vitvi05_01chr05g12350|Vitvi05_01chr07g19340|Vitvi05_01chr03g03850|Vitvi05_01chr06g09080|Vitvi05_01chr01g15530|Vitvi05_01chr18g16490|Vitvi05_01chr18g01650|Vitvi05_01chr12g09760|Vitvi05_01chr01g03690
GO_CC:thylakoid_membrane,GO:0042651,0.0018437427978797,0.0140345469125669,0.371147751199019,1.64381269990649,7,120,Vitvi05_01chr08g07110|Vitvi05_01chr01g03780|Vitvi05_01chr14g29160|Vitvi05_01chr07g28320|Vitvi05_01chr06g01710|Vitvi05_01chr07g29520|Vitvi05_01chr13g24680|Vitvi05_01chr17g04810|Vitvi05_01chr13g07550|Vitvi05_01chr08g07080|Vitvi05_01chr07g21530|Vitvi05_01chr19g07800|Vitvi05_01chr07g28990|Vitvi05_01chr13g03100|Vitvi05_01chr05g14640|Vitvi05_01chr19g06620|Vitvi05_01chr08g07100|Vitvi05_01chr11g00720|Vitvi05_01chr13g25150|Vitvi05_01chr14g08170|Vitvi05_01chr15g12330|Vitvi05_01chr11g11790|Vitvi05_01chr11g04550|Vitvi05_01chr13g27160|Vitvi05_01chr16g21410|Vitvi05_01chr01g24730|Vitvi05_01chr05g14310|Vitvi05_01chr10g08630|Vitvi05_01chr01g05570|Vitvi05_01chr18g00430|Vitvi05_01chr12g05860|Vitvi05_01chr06g06740|Vitvi05_01chr13g27350|Vitvi05_01chr16g15970|Vitvi05_01chr08g16130|Vitvi05_01chr08g10970|Vitvi05_01chr05g12350|Vitvi05_01chr07g19340|Vitvi05_01chr03g03850|Vitvi05_01chr06g09080|Vitvi05_01chr01g15530|Vitvi05_01chr18g16490|Vitvi05_01chr18g01650|Vitvi05_01chr12g09760|Vitvi05_01chr01g03690
GO_BP:developmental_growth,GO:0048589,0.00184347243170773,0.0140345469125669,-0.316679742443747,-1.47508579993929,10,221,Vitvi05_01chr01g25010|Vitvi05_01chr02g07150|Vitvi05_01chr14g28130|Vitvi05_01chr18g10600|Vitvi05_01chr06g05760|Vitvi05_01chr01g06250|Vitvi05_01chr15g12360|Vitvi05_01chr14g28850|Vitvi05_01chr18g16840|Vitvi05_01chr05g09620|Vitvi05_01chr18g18220|Vitvi05_01chr18g03780|Vitvi05_01chr16g00670|Vitvi05_01chr14g30180|Vitvi05_01chr19g07940|Vitvi05_01chr16g02250|Vitvi05_01chr03g03920|Vitvi05_01chr18g17290|Vitvi05_01chr10g07880|Vitvi05_01chr14g27050|Vitvi05_01chr04g19980|Vitvi05_01chr04g18020|Vitvi05_01chr18g07420|Vitvi05_01chr19g09630|Vitvi05_01chr08g20070|Vitvi05_01chr02g12360|Vitvi05_01chr13g09980|Vitvi05_01chr01g06690|Vitvi05_01chr15g19080|Vitvi05_01chr01g01970|Vitvi05_01chr04g24180|Vitvi05_01chr11g08210|Vitvi05_01chr08g15040|Vitvi05_01chr08g08250|Vitvi05_01chr01g10010|Vitvi05_01chr15g12720|Vitvi05_01chr07g07980|Vitvi05_01chr09g02260|Vitvi05_01chr03g08580|Vitvi05_01chr16g20140|Vitvi05_01chr06g08660|Vitvi05_01chr05g10150|Vitvi05_01chr05g18030|Vitvi05_01chr08g19740|Vitvi05_01chr11g17590|Vitvi05_01chr01g18810|Vitvi05_01chr01g11120|Vitvi05_01chr02g11470|Vitvi05_01chr09g16840|Vitvi05_01chr05g21180|Vitvi05_01chr14g30420|Vitvi05_01chr01g04290|Vitvi05_01chr06g07640|Vitvi05_01chr06g01790|Vitvi05_01chr14g28970|Vitvi05_01chr17g09430|Vitvi05_01chr16g03250|Vitvi05_01chr09g00050|Vitvi05_01chr19g05420|Vitvi05_01chr07g11470|Vitvi05_01chr15g13060|Vitvi05_01chr02g18320|Vitvi05_01chr08g08000|Vitvi05_01chr04g02010|Vitvi05_01chr12g11690|Vitvi05_01chr05g02270|Vitvi05_01chr05g10130|Vitvi05_01chr05g16070|Vitvi05_01chr03g17680|Vitvi05_01chr01g11150|Vitvi05_01chr13g05900|Vitvi05_01chr08g00360|Vitvi05_01chr12g14800|Vitvi05_01chr12g17680|Vitvi05_01chr17g14750|Vitvi05_01chr14g22310|Vitvi05_01chr13g05520|Vitvi05_01chr02g12990|Vitvi05_01chr01g06710|Vitvi05_01chr18g05720|Vitvi05_01chr06g04780|Vitvi05_01chr04g22270|Vitvi05_01chr07g10600|Vitvi05_01chr09g02580|Vitvi05_01chr18g34730
GO_BP:cellular_response_to_organic_cyclic_compound,GO:0071407,0.00185029436501262,0.0140401267382876,-0.323958312244298,-1.49477377384238,10,205,Vitvi05_01chr11g09020|Vitvi05_01chr09g19320|Vitvi05_01chr09g19310|Vitvi05_01chr18g32290|Vitvi05_01chr09g20000|Vitvi05_01chr03g09740|Vitvi05_01chr09g17640|Vitvi05_01chr04g06660|Vitvi05_01chr13g09130|Vitvi05_01chr09g19360|Vitvi05_01chr14g12080|Vitvi05_01chr14g27190|Vitvi05_01chr09g17430|Vitvi05_01chr07g21810|Vitvi05_01chr09g19390|Vitvi05_01chr04g02400|Vitvi05_01chr03g01270|Vitvi05_01chr16g00070|Vitvi05_01chr06g04320|Vitvi05_01chr09g19640|Vitvi05_01chr09g19710|Vitvi05_01chr14g20810|Vitvi05_01chr09g19750|Vitvi05_01chr17g06230|Vitvi05_01chr09g19660|Vitvi05_01chr07g11090|Vitvi05_01chr07g29910|Vitvi05_01chr09g19940|Vitvi05_01chr04g24180|Vitvi05_01chr12g15300|Vitvi05_01chr18g05250|Vitvi05_01chr09g13340|Vitvi05_01chr13g21040|Vitvi05_01chr09g19410|Vitvi05_01chr02g11570|Vitvi05_01chr18g07860|Vitvi05_01chr13g00570|Vitvi05_01chr19g00920|Vitvi05_01chr11g06440|Vitvi05_01chr10g15860|Vitvi05_01chr09g17310|Vitvi05_01chr11g02460|Vitvi05_01chr09g17580|Vitvi05_01chr09g16540|Vitvi05_01chr04g21860|Vitvi05_01chr04g16980|Vitvi05_01chr12g01480|Vitvi05_01chr10g10700|Vitvi05_01chr09g17280|Vitvi05_01chr04g07310|Vitvi05_01chr02g10580|Vitvi05_01chr01g16920|Vitvi05_01chr15g18800|Vitvi05_01chr09g13590|Vitvi05_01chr15g05800|Vitvi05_01chr17g05570|Vitvi05_01chr09g18040|Vitvi05_01chr07g32360|Vitvi05_01chr13g14520|Vitvi05_01chr13g20260|Vitvi05_01chr03g01800|Vitvi05_01chr10g25940|Vitvi05_01chr14g08140|Vitvi05_01chr15g19810|Vitvi05_01chr15g07700|Vitvi05_01chr02g15760|Vitvi05_01chr11g10330|Vitvi05_01chr09g17350|Vitvi05_01chr09g13610|Vitvi05_01chr10g11760|Vitvi05_01chr04g15330|Vitvi05_01chr09g19530|Vitvi05_01chr12g02570|Vitvi05_01chr16g04460|Vitvi05_01chr09g19570|Vitvi05_01chr09g19950|Vitvi05_01chr05g15740|Vitvi05_01chr06g14620|Vitvi05_01chr16g13630|Vitvi05_01chr02g10380|Vitvi05_01chr15g00230
GO_BP:toxin_catabolic_process,GO:0009407,0.00192266609698782,0.0145435526395975,0.577703219523629,1.87547392256403,8,26,Vitvi05_01chr19g17580|Vitvi05_01chr08g15010|Vitvi05_01chr19g14420|Vitvi05_01chr19g17400|Vitvi05_01chr12g23270|Vitvi05_01chr19g14560|Vitvi05_01chr19g17560|Vitvi05_01chr12g01430|Vitvi05_01chr12g01440|Vitvi05_01chr19g14530|Vitvi05_01chr19g17320|Vitvi05_01chr19g17200|Vitvi05_01chr08g14990|Vitvi05_01chr19g17550
GO_CC:small_nuclear_ribonucleoprotein_complex,GO:0030532,0.00194594594594595,0.0146736486486486,0.502699208227726,1.80844755655531,8,40,Vitvi05_01chr08g17380|Vitvi05_01chr07g02560|Vitvi05_01chr14g01690|Vitvi05_01chr05g14620|Vitvi05_01chr13g20470|Vitvi05_01chr07g21190|Vitvi05_01chr18g24770|Vitvi05_01chr03g03950|Vitvi05_01chr05g25870|Vitvi05_01chr11g06340|Vitvi05_01chr19g11800|Vitvi05_01chr14g02620|Vitvi05_01chr03g15760
GO_BP:lipid_localization,GO:0010876,0.00200546946216955,0.0150753825925705,-0.433023025805195,-1.69328023859231,10,70,Vitvi05_01chr02g07740|Vitvi05_01chr16g00010|Vitvi05_01chr09g06670|Vitvi05_01chr10g00660|Vitvi05_01chr06g14830|Vitvi05_01chr09g02070|Vitvi05_01chr13g09730|Vitvi05_01chr03g18320|Vitvi05_01chr13g10900|Vitvi05_01chr09g06690|Vitvi05_01chr03g18340|Vitvi05_01chr09g06590|Vitvi05_01chr08g08250|Vitvi05_01chr03g03280|Vitvi05_01chr12g04470|Vitvi05_01chr09g06520|Vitvi05_01chr17g08300|Vitvi05_01chr01g03050|Vitvi05_01chr09g06650|Vitvi05_01chr14g00230|Vitvi05_01chr03g04980|Vitvi05_01chr08g08000|Vitvi05_01chr14g02870|Vitvi05_01chr08g17940|Vitvi05_01chr10g10090|Vitvi05_01chr07g23510|Vitvi05_01chr07g23460|Vitvi05_01chr14g26640|Vitvi05_01chr03g04080|Vitvi05_01chr07g16060|Vitvi05_01chr09g06530
GO_MF:potassium_ion_transmembrane_transporter_activity,GO:0015079,0.00201207243460765,0.015078045915243,-0.464383039993814,-1.74483012114789,10,56,Vitvi05_01chr13g15840|Vitvi05_01chr17g17890|Vitvi05_01chr04g10520|Vitvi05_01chr15g07800|Vitvi05_01chr10g13530|Vitvi05_01chr14g27050|Vitvi05_01chr14g04800|Vitvi05_01chr18g37230|Vitvi05_01chr04g06120|Vitvi05_01chr10g03540|Vitvi05_01chr02g11580|Vitvi05_01chr12g13360|Vitvi05_01chr14g04410|Vitvi05_01chr10g12890|Vitvi05_01chr15g00390|Vitvi05_01chr09g16840|Vitvi05_01chr17g18030|Vitvi05_01chr10g15760|Vitvi05_01chr13g15760|Vitvi05_01chr13g02000|Vitvi05_01chr04g05380
GO_CC:chloroplast_envelope,GO:0009941,0.00202788339670469,0.0151494818459703,0.285570418733043,1.41525119551905,7,283,Vitvi05_01chr08g23040|Vitvi05_01chr01g03780|Vitvi05_01chr18g04830|Vitvi05_01chr14g29160|Vitvi05_01chr07g28320|Vitvi05_01chr06g19810|Vitvi05_01chr17g04810|Vitvi05_01chr10g01470|Vitvi05_01chr01g20620|Vitvi05_01chr07g04860|Vitvi05_01chr19g08390|Vitvi05_01chr06g07050|Vitvi05_01chr02g15120|Vitvi05_01chr18g00900|Vitvi05_01chr10g14340|Vitvi05_01chr03g09910|Vitvi05_01chr14g22940|Vitvi05_01chr05g14640|Vitvi05_01chr14g06250|Vitvi05_01chr12g08400|Vitvi05_01chr06g19830|Vitvi05_01chr14g28140|Vitvi05_01chr18g12910|Vitvi05_01chr07g02310|Vitvi05_01chr17g13000|Vitvi05_01chr14g23320|Vitvi05_01chr09g04500|Vitvi05_01chr11g00720|Vitvi05_01chr13g01980|Vitvi05_01chr19g09780|Vitvi05_01chr14g21360|Vitvi05_01chr13g25150|Vitvi05_01chr01g11370|Vitvi05_01chr19g07590|Vitvi05_01chr04g19220|Vitvi05_01chr15g08380|Vitvi05_01chr16g20650|Vitvi05_01chr04g22630|Vitvi05_01chr15g12330|Vitvi05_01chr01g18070|Vitvi05_01chr18g17340|Vitvi05_01chr08g10140|Vitvi05_01chr13g27160|Vitvi05_01chr16g21410|Vitvi05_01chr03g04780|Vitvi05_01chr08g15700|Vitvi05_01chr04g21500|Vitvi05_01chr16g15920|Vitvi05_01chr18g08730|Vitvi05_01chr14g27550|Vitvi05_01chr18g00430|Vitvi05_01chr12g05860|Vitvi05_01chr08g24910|Vitvi05_01chr13g27350|Vitvi05_01chr06g00480|Vitvi05_01chr09g00080|Vitvi05_01chr02g03310|Vitvi05_01chr05g24340|Vitvi05_01chr06g19060|Vitvi05_01chr15g02680|Vitvi05_01chr16g15970|Vitvi05_01chr08g16130|Vitvi05_01chr00g03990|Vitvi05_01chr15g19820|Vitvi05_01chr08g10970|Vitvi05_01chr14g19220|Vitvi05_01chr14g01010|Vitvi05_01chr08g07020|Vitvi05_01chr11g00030|Vitvi05_01chr14g07550|Vitvi05_01chr05g13810|Vitvi05_01chr05g21480|Vitvi05_01chr17g14980|Vitvi05_01chr19g00640|Vitvi05_01chr03g03850|Vitvi05_01chr05g04830|Vitvi05_01chr19g00030|Vitvi05_01chr15g20630|Vitvi05_01chr16g15910|Vitvi05_01chr19g22130|Vitvi05_01chr04g14290|Vitvi05_01chr18g01650|Vitvi05_01chr12g09760|Vitvi05_01chr16g00410|Vitvi05_01chr04g15550|Vitvi05_01chr03g07870|Vitvi05_01chr15g18490
GO_BP:long-chain_fatty_acid_metabolic_process,GO:0001676,0.00206031091964787,0.0152639477126218,-0.570343109260113,-1.82801886312625,10,27,Vitvi05_01chr05g00460|Vitvi05_01chr05g00740|Vitvi05_01chr07g06900|Vitvi05_01chr14g27190|Vitvi05_01chr10g00660|Vitvi05_01chr14g02230|Vitvi05_01chr02g08400|Vitvi05_01chr18g13290|Vitvi05_01chr10g07890|Vitvi05_01chr03g06360|Vitvi05_01chr10g07900
GO_BP:lipid_metabolic_process,GO:0006629,0.00206218274111675,0.0152639477126218,-0.274251275566888,-1.36885378239058,12,429,Vitvi05_01chr06g02380|Vitvi05_01chr05g07150|Vitvi05_01chr11g11920|Vitvi05_01chr18g04790|Vitvi05_01chr10g05840|Vitvi05_01chr06g02390|Vitvi05_01chr18g02190|Vitvi05_01chr01g05200|Vitvi05_01chr05g00460|Vitvi05_01chr18g10600|Vitvi05_01chr07g02330|Vitvi05_01chr10g08470|Vitvi05_01chr04g01460|Vitvi05_01chr05g00740|Vitvi05_01chr04g25120|Vitvi05_01chr12g21730|Vitvi05_01chr09g20960|Vitvi05_01chr07g06900|Vitvi05_01chr13g10740|Vitvi05_01chr03g04550|Vitvi05_01chr09g01640|Vitvi05_01chr18g13760|Vitvi05_01chr01g05190|Vitvi05_01chr17g00020|Vitvi05_01chr11g04370|Vitvi05_01chr02g05390|Vitvi05_01chr08g21000|Vitvi05_01chr14g27190|Vitvi05_01chr10g00660|Vitvi05_01chr09g08320|Vitvi05_01chr11g05510|Vitvi05_01chr04g08880|Vitvi05_01chr17g03270|Vitvi05_01chr14g02230|Vitvi05_01chr02g08400|Vitvi05_01chr05g14300|Vitvi05_01chr06g02410|Vitvi05_01chr18g02150|Vitvi05_01chr18g13290|Vitvi05_01chr04g18020|Vitvi05_01chr02g05650|Vitvi05_01chr07g24260|Vitvi05_01chr18g07880|Vitvi05_01chr07g21230|Vitvi05_01chr04g24820|Vitvi05_01chr08g20070|Vitvi05_01chr01g21330|Vitvi05_01chr19g08050|Vitvi05_01chr13g12910|Vitvi05_01chr10g07890|Vitvi05_01chr01g06690|Vitvi05_01chr06g01410|Vitvi05_01chr03g06360|Vitvi05_01chr08g02550|Vitvi05_01chr06g09310|Vitvi05_01chr04g24180|Vitvi05_01chr08g15040|Vitvi05_01chr02g05690|Vitvi05_01chr07g24300|Vitvi05_01chr01g06100|Vitvi05_01chr14g25540|Vitvi05_01chr05g14740|Vitvi05_01chr06g02400|Vitvi05_01chr07g09930|Vitvi05_01chr03g05930|Vitvi05_01chr14g21570|Vitvi05_01chr03g03280|Vitvi05_01chr10g07900|Vitvi05_01chr03g06570|Vitvi05_01chr11g07960|Vitvi05_01chr11g00390|Vitvi05_01chr05g10150|Vitvi05_01chr01g10810|Vitvi05_01chr01g08940|Vitvi05_01chr09g00770|Vitvi05_01chr01g18810|Vitvi05_01chr10g05660|Vitvi05_01chr07g12280|Vitvi05_01chr09g01140|Vitvi05_01chr15g18480|Vitvi05_01chr17g00680|Vitvi05_01chr12g20240|Vitvi05_01chr12g03060|Vitvi05_01chr08g18330|Vitvi05_01chr10g07490|Vitvi05_01chr18g09900|Vitvi05_01chr12g07460|Vitvi05_01chr11g09770|Vitvi05_01chr18g04110|Vitvi05_01chr18g13650|Vitvi05_01chr15g08500|Vitvi05_01chr04g07390|Vitvi05_01chr08g05830|Vitvi05_01chr18g36150|Vitvi05_01chr11g11310|Vitvi05_01chr13g04470|Vitvi05_01chr08g22450|Vitvi05_01chr10g02680|Vitvi05_01chr14g29340|Vitvi05_01chr05g09120|Vitvi05_01chr05g01860|Vitvi05_01chr14g09310|Vitvi05_01chr10g05730|Vitvi05_01chr07g07930|Vitvi05_01chr14g10350|Vitvi05_01chr04g12670|Vitvi05_01chr14g06940|Vitvi05_01chr08g08000|Vitvi05_01chr06g08530|Vitvi05_01chr09g17490|Vitvi05_01chr13g01110|Vitvi05_01chr11g00660|Vitvi05_01chr01g10730|Vitvi05_01chr11g13330|Vitvi05_01chr14g25820|Vitvi05_01chr12g11690|Vitvi05_01chr10g10090|Vitvi05_01chr05g10130|Vitvi05_01chr05g12070
GO_BP:obsolete_divalent_inorganic_cation_homeostasis,GO:0072507,0.00205761316872428,0.0152639477126218,-0.520508767739957,-1.77814443324693,10,36,Vitvi05_01chr13g15840|Vitvi05_01chr05g00460|Vitvi05_01chr07g27430|Vitvi05_01chr14g02230|Vitvi05_01chr14g27050|Vitvi05_01chr18g15630|Vitvi05_01chr06g00800|Vitvi05_01chr05g10970|Vitvi05_01chr07g32190|Vitvi05_01chr13g15760|Vitvi05_01chr01g08270|Vitvi05_01chr19g07160|Vitvi05_01chr07g01620
GO_BP:plant_organ_formation,GO:1905393,0.00211976682564918,0.0156421937317782,-0.388629041740938,-1.62174772054388,11,99,Vitvi05_01chr05g07150|Vitvi05_01chr19g16840|Vitvi05_01chr01g03800|Vitvi05_01chr18g04660|Vitvi05_01chr11g00710|Vitvi05_01chr09g02620|Vitvi05_01chr07g03950|Vitvi05_01chr05g12770|Vitvi05_01chr12g19530|Vitvi05_01chr07g27760|Vitvi05_01chr02g12360|Vitvi05_01chr09g01080|Vitvi05_01chr03g06360|Vitvi05_01chr07g29910|Vitvi05_01chr11g11710|Vitvi05_01chr03g05940|Vitvi05_01chr14g15470|Vitvi05_01chr15g12720|Vitvi05_01chr08g14800|Vitvi05_01chr08g15900|Vitvi05_01chr09g01090|Vitvi05_01chr15g13710|Vitvi05_01chr11g12860|Vitvi05_01chr12g02810|Vitvi05_01chr07g06590|Vitvi05_01chr18g25310|Vitvi05_01chr07g12950|Vitvi05_01chr16g13930|Vitvi05_01chr13g20290|Vitvi05_01chr07g10970|Vitvi05_01chr07g30400|Vitvi05_01chr13g05580|Vitvi05_01chr17g03010|Vitvi05_01chr14g26940|Vitvi05_01chr12g20150|Vitvi05_01chr05g21300
GO_CC:microtubule,GO:0005874,0.0021680216802168,0.0159495009584242,-0.421617272256981,-1.66701592418095,11,74,Vitvi05_01chr18g10600|Vitvi05_01chr06g05760|Vitvi05_01chr19g13650|Vitvi05_01chr19g09300|Vitvi05_01chr06g13770|Vitvi05_01chr05g09620|Vitvi05_01chr07g29020|Vitvi05_01chr18g03780|Vitvi05_01chr19g07940|Vitvi05_01chr08g22180|Vitvi05_01chr04g25430|Vitvi05_01chr03g00580|Vitvi05_01chr18g11310|Vitvi05_01chr15g13070|Vitvi05_01chr10g07800|Vitvi05_01chr18g03820|Vitvi05_01chr01g07540|Vitvi05_01chr05g21180|Vitvi05_01chr13g07720|Vitvi05_01chr02g01790|Vitvi05_01chr10g24550|Vitvi05_01chr07g11470|Vitvi05_01chr08g22070|Vitvi05_01chr05g04440|Vitvi05_01chr16g11840|Vitvi05_01chr15g12590|Vitvi05_01chr08g19950|Vitvi05_01chr08g20200|Vitvi05_01chr07g03380|Vitvi05_01chr14g05420|Vitvi05_01chr12g17680|Vitvi05_01chr17g14750
GO_BP:negative_regulation_of_apoptotic_process,GO:0043066,0.00218978102189781,0.0160606127837064,-0.447402585427056,-1.69831564492983,11,59,Vitvi05_01chr07g01490|Vitvi05_01chr07g29020|Vitvi05_01chr11g12290|Vitvi05_01chr18g03780|Vitvi05_01chr06g06850|Vitvi05_01chr07g01480|Vitvi05_01chr04g07200|Vitvi05_01chr06g00800|Vitvi05_01chr07g01370|Vitvi05_01chr16g14800|Vitvi05_01chr06g09940|Vitvi05_01chr05g21180|Vitvi05_01chr11g08430|Vitvi05_01chr05g12850|Vitvi05_01chr07g01620|Vitvi05_01chr01g10860|Vitvi05_01chr17g14750|Vitvi05_01chr14g29120|Vitvi05_01chr15g12230|Vitvi05_01chr18g34730|Vitvi05_01chr04g15580|Vitvi05_01chr10g17040|Vitvi05_01chr13g16590|Vitvi05_01chr09g11520
GO_BP:cytoskeleton_organization,GO:0007010,0.00221465076660988,0.0161937948479686,-0.335419320654935,-1.51490636878954,12,175,Vitvi05_01chr07g20580|Vitvi05_01chr17g00530|Vitvi05_01chr06g05760|Vitvi05_01chr09g02610|Vitvi05_01chr05g05530|Vitvi05_01chr02g07740|Vitvi05_01chr14g28850|Vitvi05_01chr18g16840|Vitvi05_01chr19g09300|Vitvi05_01chr06g13770|Vitvi05_01chr04g19850|Vitvi05_01chr05g25850|Vitvi05_01chr05g09620|Vitvi05_01chr07g25210|Vitvi05_01chr18g24350|Vitvi05_01chr18g13260|Vitvi05_01chr07g29020|Vitvi05_01chr18g13710|Vitvi05_01chr16g15940|Vitvi05_01chr18g17170|Vitvi05_01chr18g16320|Vitvi05_01chr04g25430|Vitvi05_01chr18g07420|Vitvi05_01chr14g04120|Vitvi05_01chr05g12020|Vitvi05_01chr15g19080|Vitvi05_01chr07g29910|Vitvi05_01chr10g16980|Vitvi05_01chr18g11310|Vitvi05_01chr03g05930|Vitvi05_01chr10g07800|Vitvi05_01chr06g00800|Vitvi05_01chr07g18900|Vitvi05_01chr06g08660|Vitvi05_01chr11g17590|Vitvi05_01chr11g04700|Vitvi05_01chr03g02730|Vitvi05_01chr01g07540|Vitvi05_01chr08g24430|Vitvi05_01chr05g16600|Vitvi05_01chr11g06820|Vitvi05_01chr13g07720|Vitvi05_01chr01g00500|Vitvi05_01chr19g09580|Vitvi05_01chr15g18800|Vitvi05_01chr14g24590|Vitvi05_01chr10g16870|Vitvi05_01chr10g24550|Vitvi05_01chr07g11470|Vitvi05_01chr03g04980|Vitvi05_01chr06g17960|Vitvi05_01chr08g22070|Vitvi05_01chr05g04440|Vitvi05_01chr17g03430|Vitvi05_01chr16g11840|Vitvi05_01chr16g21920|Vitvi05_01chr12g17550|Vitvi05_01chr15g12590|Vitvi05_01chr08g19950|Vitvi05_01chr08g20200|Vitvi05_01chr07g03380|Vitvi05_01chr19g04950|Vitvi05_01chr07g05410|Vitvi05_01chr14g05420|Vitvi05_01chr07g27480|Vitvi05_01chr18g09360|Vitvi05_01chr17g03470|Vitvi05_01chr18g01090|Vitvi05_01chr15g12230
GO_MF:ATPase-coupled_transmembrane_transporter_activity,GO:0042626,0.00223367697594502,0.0162835726373273,-0.341680661373443,-1.52953412685442,12,161,Vitvi05_01chr01g20920|Vitvi05_01chr08g03630|Vitvi05_01chr08g06970|Vitvi05_01chr07g30900|Vitvi05_01chr16g00010|Vitvi05_01chr09g06670|Vitvi05_01chr06g18990|Vitvi05_01chr07g26390|Vitvi05_01chr18g00800|Vitvi05_01chr12g10840|Vitvi05_01chr11g05560|Vitvi05_01chr06g20840|Vitvi05_01chr09g13490|Vitvi05_01chr13g11300|Vitvi05_01chr09g19190|Vitvi05_01chr15g03080|Vitvi05_01chr18g15630|Vitvi05_01chr07g09680|Vitvi05_01chr17g07870|Vitvi05_01chr13g08620|Vitvi05_01chr03g18320|Vitvi05_01chr09g06690|Vitvi05_01chr08g19860|Vitvi05_01chr07g05010|Vitvi05_01chr03g18340|Vitvi05_01chr09g06590|Vitvi05_01chr04g02940|Vitvi05_01chr07g07980|Vitvi05_01chr09g06520|Vitvi05_01chr13g24400|Vitvi05_01chr05g08930|Vitvi05_01chr10g13810|Vitvi05_01chr07g32190|Vitvi05_01chr06g19030|Vitvi05_01chr09g00100|Vitvi05_01chr09g16540|Vitvi05_01chr10g15520|Vitvi05_01chr10g15590|Vitvi05_01chr07g23870|Vitvi05_01chr17g08300|Vitvi05_01chr09g06650|Vitvi05_01chr00g07380|Vitvi05_01chr02g03870|Vitvi05_01chr13g11410|Vitvi05_01chr09g02860|Vitvi05_01chr11g16860|Vitvi05_01chr07g23510|Vitvi05_01chr07g23460|Vitvi05_01chr07g11650|Vitvi05_01chr12g14800|Vitvi05_01chr10g15510|Vitvi05_01chr17g02600|Vitvi05_01chr05g05590|Vitvi05_01chr09g06530|Vitvi05_01chr12g10870|Vitvi05_01chr12g16470|Vitvi05_01chr14g22310
GO_CC:obsolete_anchored_component_of_plasma_membrane,GO:0046658,0.00224929709465792,0.0163480538837637,-0.54745362497335,-1.7989716420124,11,30,Vitvi05_01chr02g07150|Vitvi05_01chr05g01580|Vitvi05_01chr08g18890|Vitvi05_01chr06g06960|Vitvi05_01chr06g14830|Vitvi05_01chr10g14110|Vitvi05_01chr19g09630|Vitvi05_01chr13g09980|Vitvi05_01chr04g21070
"GO_MF:oxidoreductase_activity,_acting_on_single_donors_with_incorporation_of_molecular_oxygen",GO:0016701,0.00226073850791259,0.0163818679267059,-0.58779781903777,-1.84793691301252,11,25,Vitvi05_01chr06g02380|Vitvi05_01chr05g07150|Vitvi05_01chr06g02390|Vitvi05_01chr10g08470|Vitvi05_01chr14g27190|Vitvi05_01chr14g03670|Vitvi05_01chr06g02410|Vitvi05_01chr14g03660|Vitvi05_01chr01g21330|Vitvi05_01chr18g04020|Vitvi05_01chr06g02400
