GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_BP:endocytosis,GO:0006897,0.000148126203525404,0.012337953069988,-0.460555324259262,-1.84692070589445,0,104,Vitvi05_01chr14g28470|Vitvi05_01chr09g20000|Vitvi05_01chr09g19530|Vitvi05_01chr09g19710|Vitvi05_01chr09g17640|Vitvi05_01chr13g03170|Vitvi05_01chr04g17410|Vitvi05_01chr18g01090|Vitvi05_01chr10g06120|Vitvi05_01chr09g19950|Vitvi05_01chr14g28460|Vitvi05_01chr02g12360|Vitvi05_01chr18g07420|Vitvi05_01chr18g35730|Vitvi05_01chr13g00910|Vitvi05_01chr01g06930|Vitvi05_01chr09g19310|Vitvi05_01chr10g17040|Vitvi05_01chr06g09930|Vitvi05_01chr06g21560|Vitvi05_01chr14g28860|Vitvi05_01chr14g24320|Vitvi05_01chr10g05600|Vitvi05_01chr09g19700|Vitvi05_01chr13g00330|Vitvi05_01chr09g17580|Vitvi05_01chr09g19620|Vitvi05_01chr16g10510|Vitvi05_01chr16g14800|Vitvi05_01chr14g28490
GO_BP:microtubule-based_process,GO:0007017,0.000141043723554302,0.012337953069988,-0.418403585524344,-1.75870525709333,0,142,Vitvi05_01chr08g24530|Vitvi05_01chr18g09390|Vitvi05_01chr17g05990|Vitvi05_01chr04g00570|Vitvi05_01chr05g11520|Vitvi05_01chr05g16600|Vitvi05_01chr15g14270|Vitvi05_01chr05g06810|Vitvi05_01chr16g15820|Vitvi05_01chr18g07760|Vitvi05_01chr02g07740|Vitvi05_01chr08g17330|Vitvi05_01chr12g04560|Vitvi05_01chr09g05010|Vitvi05_01chr08g13770|Vitvi05_01chr14g04100|Vitvi05_01chr18g16320|Vitvi05_01chr06g13880|Vitvi05_01chr14g04090|Vitvi05_01chr11g00490|Vitvi05_01chr10g05360|Vitvi05_01chr08g12190|Vitvi05_01chr19g09300|Vitvi05_01chr19g09790|Vitvi05_01chr07g05800|Vitvi05_01chr19g11510|Vitvi05_01chr18g36430|Vitvi05_01chr03g07320|Vitvi05_01chr05g03800|Vitvi05_01chr19g06940|Vitvi05_01chr16g11840|Vitvi05_01chr18g36390|Vitvi05_01chr16g21920|Vitvi05_01chr08g06740|Vitvi05_01chr18g17170|Vitvi05_01chr07g24640|Vitvi05_01chr15g05520|Vitvi05_01chr05g02170|Vitvi05_01chr08g07250|Vitvi05_01chr19g18130|Vitvi05_01chr07g29020|Vitvi05_01chr07g30240|Vitvi05_01chr15g19080|Vitvi05_01chr13g08910
GO_BP:microtubule-based_movement,GO:0007018,0.000153069034134395,0.012337953069988,-0.519205041318836,-1.96397034849739,0,73,Vitvi05_01chr08g24530|Vitvi05_01chr18g09390|Vitvi05_01chr17g05990|Vitvi05_01chr05g11520|Vitvi05_01chr05g16600|Vitvi05_01chr16g15820|Vitvi05_01chr18g07760|Vitvi05_01chr08g17330|Vitvi05_01chr09g05010|Vitvi05_01chr08g13770|Vitvi05_01chr14g04100|Vitvi05_01chr06g13880|Vitvi05_01chr14g04090|Vitvi05_01chr11g00490|Vitvi05_01chr10g05360|Vitvi05_01chr08g12190|Vitvi05_01chr19g09790|Vitvi05_01chr07g05800|Vitvi05_01chr19g11510|Vitvi05_01chr18g36430|Vitvi05_01chr03g07320|Vitvi05_01chr05g03800|Vitvi05_01chr19g06940|Vitvi05_01chr18g36390|Vitvi05_01chr16g21920|Vitvi05_01chr08g06740|Vitvi05_01chr18g17170|Vitvi05_01chr07g24640
GO_BP:cell_surface_receptor_signaling_pathway,GO:0007166,0.000265922084829145,0.012337953069988,-0.386686619457313,-1.7211465988426,1,231,Vitvi05_01chr01g04940|Vitvi05_01chr14g28470|Vitvi05_01chr09g20000|Vitvi05_01chr09g19530|Vitvi05_01chr07g01480|Vitvi05_01chr15g10710|Vitvi05_01chr01g13690|Vitvi05_01chr09g17010|Vitvi05_01chr09g19710|Vitvi05_01chr01g11270|Vitvi05_01chr09g11630|Vitvi05_01chr14g22680|Vitvi05_01chr16g02800|Vitvi05_01chr03g09640|Vitvi05_01chr09g17640|Vitvi05_01chr07g24440|Vitvi05_01chr17g04320|Vitvi05_01chr10g06120|Vitvi05_01chr09g19950|Vitvi05_01chr03g04240|Vitvi05_01chr14g28460|Vitvi05_01chr09g02620|Vitvi05_01chr11g12290|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310|Vitvi05_01chr14g28860|Vitvi05_01chr04g15580|Vitvi05_01chr13g04320|Vitvi05_01chr15g15220|Vitvi05_01chr01g14430|Vitvi05_01chr18g35070|Vitvi05_01chr02g11570|Vitvi05_01chr09g19700|Vitvi05_01chr03g09740|Vitvi05_01chr18g17320|Vitvi05_01chr12g01550|Vitvi05_01chr05g05230|Vitvi05_01chr09g17580|Vitvi05_01chr08g15150|Vitvi05_01chr07g28100|Vitvi05_01chr09g19620|Vitvi05_01chr15g12920|Vitvi05_01chr16g14800|Vitvi05_01chr07g32710|Vitvi05_01chr07g01360|Vitvi05_01chr18g00270|Vitvi05_01chr14g28490|Vitvi05_01chr07g01570|Vitvi05_01chr16g12450|Vitvi05_01chr07g01620|Vitvi05_01chr10g06390|Vitvi05_01chr04g17140|Vitvi05_01chr13g05430|Vitvi05_01chr10g13110|Vitvi05_01chr07g01490|Vitvi05_01chr18g13280|Vitvi05_01chr11g01150|Vitvi05_01chr06g10550|Vitvi05_01chr05g03890|Vitvi05_01chr15g11330|Vitvi05_01chr04g22330|Vitvi05_01chr08g21470|Vitvi05_01chr18g17650|Vitvi05_01chr07g10970|Vitvi05_01chr08g11250|Vitvi05_01chr18g35090|Vitvi05_01chr17g11980|Vitvi05_01chr07g23190|Vitvi05_01chr07g07480|Vitvi05_01chr04g17160|Vitvi05_01chr09g19360|Vitvi05_01chr08g13840|Vitvi05_01chr11g19090|Vitvi05_01chr15g19810|Vitvi05_01chr12g08030|Vitvi05_01chr03g03340|Vitvi05_01chr06g13670|Vitvi05_01chr10g06220|Vitvi05_01chr07g23200
GO_BP:circadian_rhythm,GO:0007623,0.000288600288600289,0.012337953069988,0.508882887633845,2.10449642264551,0,71,Vitvi05_01chr17g11190|Vitvi05_01chr07g24850|Vitvi05_01chr01g03690|Vitvi05_01chr15g15250|Vitvi05_01chr07g05200|Vitvi05_01chr08g13060|Vitvi05_01chr04g01430|Vitvi05_01chr11g17790|Vitvi05_01chr19g09580|Vitvi05_01chr11g02570|Vitvi05_01chr13g21280|Vitvi05_01chr13g21300|Vitvi05_01chr07g24860|Vitvi05_01chr06g02600|Vitvi05_01chr05g07490|Vitvi05_01chr12g00620|Vitvi05_01chr13g21240|Vitvi05_01chr14g01010|Vitvi05_01chr07g29350|Vitvi05_01chr07g10230|Vitvi05_01chr06g05630|Vitvi05_01chr15g12360
GO_MF:phosphoric_diester_hydrolase_activity,GO:0008081,0.000173611111111111,0.012337953069988,-0.748658242342264,-2.08581274640038,0,17,Vitvi05_01chr02g05730|Vitvi05_01chr09g02810|Vitvi05_01chr09g08320|Vitvi05_01chr06g09690|Vitvi05_01chr04g21210|Vitvi05_01chr13g00630|Vitvi05_01chr18g02150|Vitvi05_01chr15g05610|Vitvi05_01chr15g13580|Vitvi05_01chr19g09630|Vitvi05_01chr04g21220
GO_MF:plus-end-directed_microtubule_motor_activity,GO:0008574,0.000174978127734033,0.012337953069988,-0.783903763618952,-2.10462868618044,0,15,Vitvi05_01chr17g05990|Vitvi05_01chr05g11520|Vitvi05_01chr05g16600|Vitvi05_01chr16g15820|Vitvi05_01chr18g07760|Vitvi05_01chr08g17330|Vitvi05_01chr08g12190|Vitvi05_01chr19g09790|Vitvi05_01chr18g17170
GO_MF:electron_transfer_activity,GO:0009055,0.000238379022646007,0.012337953069988,0.742895396420931,2.25731255363207,0,19,Vitvi05_01chr06g09280|Vitvi05_01chr12g00440|Vitvi05_01chr19g06950|Vitvi05_01chr14g27550|Vitvi05_01chr01g15530|Vitvi05_01chr04g20440|Vitvi05_01chr17g11850|Vitvi05_01chr12g20350|Vitvi05_01chr18g02140|Vitvi05_01chr04g18030|Vitvi05_01chr19g07660|Vitvi05_01chr05g24220|Vitvi05_01chr12g09760|Vitvi05_01chr14g24830|Vitvi05_01chr07g22640
GO_BP:RNA_modification,GO:0009451,0.000119588615163836,0.012337953069988,-0.349335198812951,-1.6614495826397,0,486,Vitvi05_01chr15g17660|Vitvi05_01chr06g06080|Vitvi05_01chr07g25650|Vitvi05_01chr13g18100|Vitvi05_01chr15g19930|Vitvi05_01chr16g13270|Vitvi05_01chr12g08060|Vitvi05_01chr08g13610|Vitvi05_01chr14g07680|Vitvi05_01chr12g01690|Vitvi05_01chr03g05960|Vitvi05_01chr17g03310|Vitvi05_01chr04g02370|Vitvi05_01chr12g08090|Vitvi05_01chr03g04070|Vitvi05_01chr16g18380|Vitvi05_01chr14g27990|Vitvi05_01chr10g11190|Vitvi05_01chr01g01300|Vitvi05_01chr03g19180|Vitvi05_01chr03g14800|Vitvi05_01chr06g16000|Vitvi05_01chr17g01670|Vitvi05_01chr14g28200|Vitvi05_01chr01g13920|Vitvi05_01chr14g29590|Vitvi05_01chr16g00960|Vitvi05_01chr06g08110|Vitvi05_01chr03g04680|Vitvi05_01chr18g01970|Vitvi05_01chr05g08040|Vitvi05_01chr01g24420|Vitvi05_01chr12g02370|Vitvi05_01chr10g17900|Vitvi05_01chr19g07120|Vitvi05_01chr03g19620|Vitvi05_01chr11g03920|Vitvi05_01chr01g24210|Vitvi05_01chr02g08840|Vitvi05_01chr17g08890|Vitvi05_01chr03g05140|Vitvi05_01chr13g15830|Vitvi05_01chr01g15270|Vitvi05_01chr04g09050|Vitvi05_01chr14g25530|Vitvi05_01chr14g08730|Vitvi05_01chr08g10960|Vitvi05_01chr19g03130|Vitvi05_01chr19g11140|Vitvi05_01chr02g19250|Vitvi05_01chr12g22640|Vitvi05_01chr07g27010|Vitvi05_01chr14g06680|Vitvi05_01chr02g07990|Vitvi05_01chr02g11460|Vitvi05_01chr08g12790|Vitvi05_01chr16g16070|Vitvi05_01chr10g05940|Vitvi05_01chr02g18210|Vitvi05_01chr10g05900|Vitvi05_01chr14g26410|Vitvi05_01chr19g02120|Vitvi05_01chr03g01970|Vitvi05_01chr08g17400|Vitvi05_01chr11g06350|Vitvi05_01chr14g29600|Vitvi05_01chr12g03500|Vitvi05_01chr14g25520|Vitvi05_01chr16g03600|Vitvi05_01chr17g08640|Vitvi05_01chr08g22810|Vitvi05_01chr01g03060|Vitvi05_01chr18g33950|Vitvi05_01chr18g17630|Vitvi05_01chr18g16260|Vitvi05_01chr02g06480|Vitvi05_01chr14g19300|Vitvi05_01chr06g09380|Vitvi05_01chr18g17610|Vitvi05_01chr15g18990|Vitvi05_01chr10g08310|Vitvi05_01chr17g17690|Vitvi05_01chr05g18140|Vitvi05_01chr14g28980|Vitvi05_01chr18g23030|Vitvi05_01chr18g18140|Vitvi05_01chr10g24340|Vitvi05_01chr06g14450|Vitvi05_01chr09g14600|Vitvi05_01chr14g22850|Vitvi05_01chr07g29320|Vitvi05_01chr10g08140|Vitvi05_01chr14g22270|Vitvi05_01chr04g17770|Vitvi05_01chr18g35670|Vitvi05_01chr06g18200|Vitvi05_01chr01g02280|Vitvi05_01chr07g21200|Vitvi05_01chr18g18390|Vitvi05_01chr01g10340|Vitvi05_01chr05g16670|Vitvi05_01chr10g05880|Vitvi05_01chr17g10740|Vitvi05_01chr09g08050|Vitvi05_01chr07g21990|Vitvi05_01chr09g06830|Vitvi05_01chr02g16370|Vitvi05_01chr08g24460|Vitvi05_01chr18g11950|Vitvi05_01chr15g09840|Vitvi05_01chr01g00740|Vitvi05_01chr16g18980|Vitvi05_01chr15g08940|Vitvi05_01chr17g06670|Vitvi05_01chr08g03570|Vitvi05_01chr02g09710|Vitvi05_01chr01g13720|Vitvi05_01chr06g13740|Vitvi05_01chr07g24570|Vitvi05_01chr08g11890|Vitvi05_01chr16g22150|Vitvi05_01chr16g18360|Vitvi05_01chr18g14620|Vitvi05_01chr11g10580|Vitvi05_01chr10g00250|Vitvi05_01chr14g20200|Vitvi05_01chr08g15400|Vitvi05_01chr19g02210|Vitvi05_01chr12g15550|Vitvi05_01chr06g18290|Vitvi05_01chr18g06570|Vitvi05_01chr10g01950|Vitvi05_01chr03g12000|Vitvi05_01chr15g02770|Vitvi05_01chr09g02650|Vitvi05_01chr05g08000|Vitvi05_01chr01g05910|Vitvi05_01chr03g04090|Vitvi05_01chr08g13270|Vitvi05_01chr07g01880|Vitvi05_01chr18g02460|Vitvi05_01chr08g07740|Vitvi05_01chr04g17130|Vitvi05_01chr07g29780|Vitvi05_01chr01g22470|Vitvi05_01chr07g16680|Vitvi05_01chr14g29780|Vitvi05_01chr07g06700|Vitvi05_01chr16g18680|Vitvi05_01chr04g18620|Vitvi05_01chr14g01710|Vitvi05_01chr01g14150|Vitvi05_01chr10g16600|Vitvi05_01chr07g29810|Vitvi05_01chr16g11780|Vitvi05_01chr16g03590|Vitvi05_01chr05g03860|Vitvi05_01chr18g09740|Vitvi05_01chr18g35620|Vitvi05_01chr01g01070|Vitvi05_01chr12g11310|Vitvi05_01chr18g04700|Vitvi05_01chr18g01110|Vitvi05_01chr12g00800|Vitvi05_01chr01g02340|Vitvi05_01chr15g16220|Vitvi05_01chr05g09200|Vitvi05_01chr05g19330|Vitvi05_01chr12g06670|Vitvi05_01chr11g14230|Vitvi05_01chr11g15670|Vitvi05_01chr06g00190|Vitvi05_01chr11g14810|Vitvi05_01chr18g37120|Vitvi05_01chr08g12710|Vitvi05_01chr07g29260|Vitvi05_01chr12g08050
GO_CC:plant-type_cell_wall,GO:0009505,0.000147710487444609,0.012337953069988,-0.491493826146022,-1.97525505198853,0,106,Vitvi05_01chr18g23950|Vitvi05_01chr10g17390|Vitvi05_01chr18g07480|Vitvi05_01chr09g01080|Vitvi05_01chr07g26800|Vitvi05_01chr03g00190|Vitvi05_01chr03g00220|Vitvi05_01chr08g23110|Vitvi05_01chr08g08250|Vitvi05_01chr09g08500|Vitvi05_01chr14g00300|Vitvi05_01chr08g01620|Vitvi05_01chr10g01650|Vitvi05_01chr17g01710|Vitvi05_01chr17g14250|Vitvi05_01chr13g08330|Vitvi05_01chr08g08920|Vitvi05_01chr12g07510|Vitvi05_01chr15g13650|Vitvi05_01chr09g14840|Vitvi05_01chr09g01090|Vitvi05_01chr18g25990|Vitvi05_01chr15g16610|Vitvi05_01chr03g18540|Vitvi05_01chr02g07160|Vitvi05_01chr11g06110|Vitvi05_01chr02g07790|Vitvi05_01chr15g19410|Vitvi05_01chr03g18630|Vitvi05_01chr12g23010|Vitvi05_01chr02g07150|Vitvi05_01chr14g22100|Vitvi05_01chr19g04070|Vitvi05_01chr19g09630|Vitvi05_01chr10g09370|Vitvi05_01chr18g03920|Vitvi05_01chr01g04250|Vitvi05_01chr01g24400|Vitvi05_01chr10g14110|Vitvi05_01chr17g03010|Vitvi05_01chr01g09640|Vitvi05_01chr11g01060
