GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_BP:regulation_of_extrinsic_apoptotic_signaling_pathway,GO:2001236,0.000241779497098646,0.0274657534246575,0.775787030348643,2.02768708706661,0,18,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:negative_regulation_of_extrinsic_apoptotic_signaling_pathway,GO:2001237,0.000241779497098646,0.0274657534246575,0.775787030348643,2.02768708706661,0,18,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:response_to_heat,GO:0009408,0.000377073906485671,0.0292658006130492,0.465927278142899,1.76247627794139,0,118,Vitvi05_01chr13g22480|Vitvi05_01chr13g22650|Vitvi05_01chr13g22390|Vitvi05_01chr11g18370|Vitvi05_01chr16g21240|Vitvi05_01chr12g14330|Vitvi05_01chr15g18240|Vitvi05_01chr07g07080|Vitvi05_01chr13g22800|Vitvi05_01chr13g22400|Vitvi05_01chr07g07090|Vitvi05_01chr18g04400|Vitvi05_01chr04g22590|Vitvi05_01chr17g17040|Vitvi05_01chr01g06480|Vitvi05_01chr04g01220|Vitvi05_01chr08g18320|Vitvi05_01chr06g16720|Vitvi05_01chr10g03100|Vitvi05_01chr11g04870|Vitvi05_01chr08g06170|Vitvi05_01chr04g02220|Vitvi05_01chr13g22840|Vitvi05_01chr11g02280|Vitvi05_01chr14g02760|Vitvi05_01chr19g09240|Vitvi05_01chr13g22570|Vitvi05_01chr13g22760|Vitvi05_01chr13g23350|Vitvi05_01chr14g13560|Vitvi05_01chr13g23190|Vitvi05_01chr05g00650|Vitvi05_01chr06g05370|Vitvi05_01chr03g02380|Vitvi05_01chr18g12610
GO_MF:structural_constituent_of_ribosome,GO:0003735,0.000518806744487678,0.0297897630190922,-0.493434840027371,-1.71282744803311,3,155,Vitvi05_01chr00g00010|Vitvi05_01chr00g00170|Vitvi05_01chr00g01860|Vitvi05_01chr00g02980|Vitvi05_01chr01g04170|Vitvi05_01chr00g03070|Vitvi05_01chr15g12230|Vitvi05_01chr00g08610|Vitvi05_01chr15g07730|Vitvi05_01chr18g12280|Vitvi05_01chr15g00510
GO_MF:structural_molecule_activity,GO:0005198,0.000490918016691213,0.0297897630190922,-0.434928750477946,-1.56765172246903,3,229,Vitvi05_01chr00g00010|Vitvi05_01chr00g00170|Vitvi05_01chr00g01860|Vitvi05_01chr00g02980|Vitvi05_01chr01g04170|Vitvi05_01chr00g03070|Vitvi05_01chr15g12230|Vitvi05_01chr03g17410|Vitvi05_01chr00g08610|Vitvi05_01chr14g25710|Vitvi05_01chr15g07730|Vitvi05_01chr18g34430|Vitvi05_01chr18g12280|Vitvi05_01chr15g00510
GO_BP:vesicle_budding_from_membrane,GO:0006900,0.000520020800832033,0.0297897630190922,0.703486656109907,2.05524402461555,1,29,Vitvi05_01chr07g19440|Vitvi05_01chr15g09280|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr10g21580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340|Vitvi05_01chr18g04340
GO_BP:positive_regulation_of_autophagy,GO:0010508,0.000511639805576874,0.0297897630190922,0.709046748320826,2.01923483930835,1,26,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr15g18240|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_MF:syntaxin-1_binding,GO:0017075,0.000488639139995114,0.0297897630190922,0.749892059487598,1.98292173543265,1,19,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340|Vitvi05_01chr08g02190
GO_BP:response_to_hydroperoxide,GO:0033194,0.000485908649173955,0.0297897630190922,0.786773454987466,2.02110000642304,1,17,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:Golgi_vesicle_budding,GO:0048194,0.0005175983436853,0.0297897630190922,0.708365163885187,2.05211361944202,1,28,Vitvi05_01chr07g19440|Vitvi05_01chr15g09280|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr10g21580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340|Vitvi05_01chr18g04340
GO_BP:regulation_of_neurotransmitter_receptor_activity,GO:0099601,0.000485908649173955,0.0297897630190922,0.772023535629523,1.98320973201164,1,17,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:regulation_of_glutamate_receptor_signaling_pathway,GO:1900449,0.000485908649173955,0.0297897630190922,0.772023535629523,1.98320973201164,1,17,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:regulation_of_NMDA_receptor_activity,GO:2000310,0.000485908649173955,0.0297897630190922,0.772023535629523,1.98320973201164,1,17,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:regulation_of_cation_channel_activity,GO:2001257,0.000503397936068462,0.0297897630190922,0.742428684331271,2.05300728684533,1,23,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr14g24240|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr05g22550|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:regulation_of_amide_metabolic_process,GO:0034248,0.000549601538884309,0.0307521233152476,-0.536830030172334,-1.78810982727294,3,111,Vitvi05_01chr00g00010|Vitvi05_01chr00g00170|Vitvi05_01chr00g01860|Vitvi05_01chr01g04170|Vitvi05_01chr00g03070|Vitvi05_01chr15g12230
GO_CC:ribosome,GO:0005840,0.000758821297584419,0.0384661502673925,-0.451402670381612,-1.59514638663096,5,187,Vitvi05_01chr00g00010|Vitvi05_01chr00g00170|Vitvi05_01chr00g01860|Vitvi05_01chr00g02980|Vitvi05_01chr01g04170|Vitvi05_01chr00g03070|Vitvi05_01chr15g12230|Vitvi05_01chr00g08610|Vitvi05_01chr15g07730|Vitvi05_01chr18g12280|Vitvi05_01chr15g00510
GO_BP:regulation_of_signaling_receptor_activity,GO:0010469,0.000757002271006813,0.0384661502673925,0.699752746710618,1.95851738896385,2,24,Vitvi05_01chr07g19440|Vitvi05_01chr01g00480|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr05g04810|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:positive_regulation_of_peptidase_activity,GO:0010952,0.000767459708365311,0.0384661502673925,0.655411005442266,1.86649010010877,2,26,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr14g08220|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_CC:ribosomal_subunit,GO:0044391,0.000783392087739914,0.0384661502673925,-0.481281926948628,-1.66473880073186,5,151,Vitvi05_01chr00g00010|Vitvi05_01chr00g00170|Vitvi05_01chr00g01860|Vitvi05_01chr01g04170|Vitvi05_01chr00g03070|Vitvi05_01chr15g12230|Vitvi05_01chr00g08610|Vitvi05_01chr15g07730|Vitvi05_01chr18g12280|Vitvi05_01chr15g00510
GO_BP:organelle_localization,GO:0051640,0.000741015190811412,0.0384661502673925,0.441764817405787,1.66132452682458,1,113,Vitvi05_01chr07g19440|Vitvi05_01chr15g09280|Vitvi05_01chr07g01360|Vitvi05_01chr16g08680|Vitvi05_01chr07g01570|Vitvi05_01chr12g17410|Vitvi05_01chr08g13770|Vitvi05_01chr13g16590|Vitvi05_01chr04g03200|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr14g01890|Vitvi05_01chr16g15820|Vitvi05_01chr10g07210|Vitvi05_01chr07g01490|Vitvi05_01chr06g06030|Vitvi05_01chr04g15580|Vitvi05_01chr08g05300|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340|Vitvi05_01chr10g24550|Vitvi05_01chr18g04340|Vitvi05_01chr08g02190|Vitvi05_01chr04g05180|Vitvi05_01chr04g07490|Vitvi05_01chr11g13680|Vitvi05_01chr13g23660|Vitvi05_01chr04g06170|Vitvi05_01chr09g07210|Vitvi05_01chr03g09800|Vitvi05_01chr18g09390|Vitvi05_01chr15g05290|Vitvi05_01chr08g07250|Vitvi05_01chr13g01790|Vitvi05_01chr12g18190|Vitvi05_01chr16g03350|Vitvi05_01chr07g01620|Vitvi05_01chr07g28840|Vitvi05_01chr16g05290|Vitvi05_01chr07g01510|Vitvi05_01chr09g05700
GO_BP:apoptotic_signaling_pathway,GO:0097190,0.00077639751552795,0.0384661502673925,0.684862742682001,1.98402777742179,2,28,Vitvi05_01chr07g19440|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr08g05300|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340
GO_BP:regulation_of_cellular_catabolic_process,GO:0031329,0.000802568218298555,0.0386195826645265,0.403627433670484,1.55324344236923,1,133,Vitvi05_01chr07g19440|Vitvi05_01chr15g09280|Vitvi05_01chr07g01360|Vitvi05_01chr07g01570|Vitvi05_01chr13g16590|Vitvi05_01chr00g08220|Vitvi05_01chr15g18240|Vitvi05_01chr10g10220|Vitvi05_01chr11g12290|Vitvi05_01chr07g01520|Vitvi05_01chr08g08000|Vitvi05_01chr07g01490|Vitvi05_01chr04g15580|Vitvi05_01chr04g05350|Vitvi05_01chr08g05300|Vitvi05_01chr07g01370|Vitvi05_01chr09g11630|Vitvi05_01chr07g01340|Vitvi05_01chr14g19780|Vitvi05_01chr14g16750|Vitvi05_01chr06g01740
