GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_MF:ubiquitin_binding,GO:0043130,0.00015845349389954,0.0299563933737693,-0.751905731972402,-1.89749184341848,0,23,Vitvi05_01chr13g13690|Vitvi05_01chr13g13680
GO_BP:late_endosome_to_vacuole_transport,GO:0045324,0.000160590974787217,0.0299563933737693,-0.83172401975941,-1.97464168425859,0,17,Vitvi05_01chr13g13690|Vitvi05_01chr13g13680
GO_BP:callose_localization,GO:0052545,0.000142450142450142,0.0299563933737693,-0.613957243700211,-1.86088723497632,0,62,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr03g07540|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr04g11930|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr17g17710|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:obsolete_movement_of_cell_or_subcellular_component,GO:0006928,0.000259841496687021,0.0391028121775026,-0.492007944689946,-1.64446114844095,1,124,Vitvi05_01chr18g36390|Vitvi05_01chr08g24530|Vitvi05_01chr12g14330|Vitvi05_01chr18g36430|Vitvi05_01chr08g13770|Vitvi05_01chr18g09390|Vitvi05_01chr16g15820|Vitvi05_01chr17g05990|Vitvi05_01chr08g12190|Vitvi05_01chr06g13880|Vitvi05_01chr19g09790|Vitvi05_01chr14g04090|Vitvi05_01chr08g04180|Vitvi05_01chr14g04100|Vitvi05_01chr16g15240|Vitvi05_01chr05g03800|Vitvi05_01chr08g17330|Vitvi05_01chr18g07760|Vitvi05_01chr03g07320|Vitvi05_01chr08g03040|Vitvi05_01chr05g11520|Vitvi05_01chr05g16600|Vitvi05_01chr10g05360|Vitvi05_01chr11g00490|Vitvi05_01chr07g01570|Vitvi05_01chr18g32140|Vitvi05_01chr09g05010|Vitvi05_01chr16g14800
GO_BP:regulation_of_transmembrane_transport,GO:0034762,0.000274122807017544,0.0391028121775026,-0.54139028976079,-1.71479920181522,1,83,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_CC:obsolete_cytoskeletal_part,GO:0044430,0.000241138172172655,0.0391028121775026,-0.459659722913415,-1.63417460345042,1,226,Vitvi05_01chr18g36390|Vitvi05_01chr14g18870|Vitvi05_01chr15g14270|Vitvi05_01chr08g24530|Vitvi05_01chr18g36430|Vitvi05_01chr19g13290|Vitvi05_01chr12g04560|Vitvi05_01chr08g13770|Vitvi05_01chr04g04080|Vitvi05_01chr18g09390|Vitvi05_01chr16g15820|Vitvi05_01chr17g05990|Vitvi05_01chr08g12190|Vitvi05_01chr06g13880|Vitvi05_01chr19g09790|Vitvi05_01chr14g04090|Vitvi05_01chr04g00570|Vitvi05_01chr07g27480|Vitvi05_01chr08g15540|Vitvi05_01chr16g11840|Vitvi05_01chr08g04180|Vitvi05_01chr18g10580|Vitvi05_01chr14g04100|Vitvi05_01chr16g15240|Vitvi05_01chr05g03800|Vitvi05_01chr08g17330|Vitvi05_01chr18g07760|Vitvi05_01chr03g07320|Vitvi05_01chr08g03040|Vitvi05_01chr03g17930|Vitvi05_01chr03g12990|Vitvi05_01chr05g11520|Vitvi05_01chr05g16600|Vitvi05_01chr10g05360|Vitvi05_01chr04g05060|Vitvi05_01chr16g02800|Vitvi05_01chr11g00490|Vitvi05_01chr18g32140|Vitvi05_01chr09g05010
GO_BP:detection_of_stimulus,GO:0051606,0.000272331154684096,0.0391028121775026,-0.538926899684508,-1.72457343406549,1,89,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr14g05120|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr15g04670|Vitvi05_01chr09g19310
GO_BP:regulation_of_anion_channel_activity,GO:0010359,0.000436808386721025,0.0408538023518313,-0.615743534344826,-1.79795157213868,2,49,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:regulation_of_monoatomic_ion_transmembrane_transport,GO:0034765,0.000411692054343351,0.0408538023518313,-0.544783554755589,-1.72218007089988,2,82,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_BP:regulation_of_monoatomic_ion_transport,GO:0043269,0.000402468473302925,0.0408538023518313,-0.516453288211275,-1.68214476926556,2,102,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr12g14330|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_BP:cell_wall_thickening,GO:0052386,0.000429984233911423,0.0408538023518313,-0.601875724911705,-1.80502187157085,2,58,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:defense_response_by_cell_wall_thickening,GO:0052482,0.000433776749566223,0.0408538023518313,-0.612164582879921,-1.81624283801932,2,54,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:defense_response_by_callose_deposition,GO:0052542,0.000432463600980251,0.0408538023518313,-0.615436311947472,-1.83600252124512,2,56,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr03g07540|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:callose_deposition_in_cell_wall,GO:0052543,0.000431406384814495,0.0408538023518313,-0.607426633810533,-1.81698282344995,2,57,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:defense_response_by_callose_deposition_in_cell_wall,GO:0052544,0.000433776749566223,0.0408538023518313,-0.612164582879921,-1.81624283801932,2,54,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr18g16120|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:regulation_of_monoatomic_anion_transmembrane_transport,GO:1903959,0.000438020148926851,0.0408538023518313,-0.614582972517757,-1.79843529369037,2,50,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:detection_of_biotic_stimulus,GO:0009595,0.000597460791635549,0.0426130123445943,-0.630662601604011,-1.79225417939892,3,43,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:detection_of_bacterium,GO:0016045,0.000597460791635549,0.0426130123445943,-0.630662601604011,-1.79225417939892,3,43,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:regulation_of_transmembrane_transporter_activity,GO:0022898,0.000557413600891862,0.0426130123445943,-0.55909901011168,-1.74205795245848,3,75,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_BP:regulation_of_transporter_activity,GO:0032409,0.000557413600891862,0.0426130123445943,-0.55909901011168,-1.74205795245848,3,75,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_BP:regulation_of_monoatomic_ion_transmembrane_transporter_activity,GO:0032412,0.000557413600891862,0.0426130123445943,-0.55909901011168,-1.74205795245848,3,75,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr16g15240|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr07g01480|Vitvi05_01chr09g11630|Vitvi05_01chr07g01570|Vitvi05_01chr09g19550|Vitvi05_01chr07g01510|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr04g15580|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr07g01370|Vitvi05_01chr09g19310
GO_BP:regulation_of_monoatomic_anion_transport,GO:0044070,0.000573312311881898,0.0426130123445943,-0.590982129969046,-1.77235204237245,3,58,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:detection_of_other_organism,GO:0098543,0.000597460791635549,0.0426130123445943,-0.630662601604011,-1.79225417939892,3,43,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_BP:detection_of_external_biotic_stimulus,GO:0098581,0.000597460791635549,0.0426130123445943,-0.630662601604011,-1.79225417939892,3,43,Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr09g19420|Vitvi05_01chr14g28460|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310
GO_CC:late_endosome_membrane,GO:0031902,0.000633813975598162,0.0439142540235869,-0.72570213646333,-1.83136505832765,3,23,Vitvi05_01chr13g13690|Vitvi05_01chr13g13680
GO_CC:endosome,GO:0005768,0.00072011521843495,0.0459547211764409,-0.426827586446705,-1.52503040909923,5,244,Vitvi05_01chr13g13690|Vitvi05_01chr09g19950|Vitvi05_01chr09g19530|Vitvi05_01chr09g19700|Vitvi05_01chr14g28470|Vitvi05_01chr13g13680|Vitvi05_01chr09g19710|Vitvi05_01chr09g19620|Vitvi05_01chr07g11020|Vitvi05_01chr09g19810|Vitvi05_01chr09g19420|Vitvi05_01chr15g01820|Vitvi05_01chr14g28460|Vitvi05_01chr03g13620|Vitvi05_01chr09g17580|Vitvi05_01chr09g17640|Vitvi05_01chr15g14540|Vitvi05_01chr09g19550|Vitvi05_01chr14g28860|Vitvi05_01chr14g28490|Vitvi05_01chr09g20000|Vitvi05_01chr06g10010|Vitvi05_01chr05g00120|Vitvi05_01chr10g13110|Vitvi05_01chr09g13340|Vitvi05_01chr11g03620|Vitvi05_01chr09g19360|Vitvi05_01chr09g19520|Vitvi05_01chr09g19310|Vitvi05_01chr08g08250
