GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_BP:phosphatidylinositol_phosphate_biosynthetic_process,GO:0046854,0.193438270434288,0.86683312682176,-0.474887833870616,-1.22593496310862,1019,19,Vitvi05_01chr08g20070|Vitvi05_01chr18g21840|Vitvi05_01chr18g04790|Vitvi05_01chr01g16690|Vitvi05_01chr18g09900|Vitvi05_01chr04g24180|Vitvi05_01chr03g06570|Vitvi05_01chr01g06100|Vitvi05_01chr03g05930|Vitvi05_01chr11g00390
GO_BP:generation_of_neurons,GO:0048699,0.195680068434559,0.86683312682176,0.36090181710844,1.17416276812001,914,53,Vitvi05_01chr10g16820|Vitvi05_01chr15g09280|Vitvi05_01chr03g09370|Vitvi05_01chr10g16860|Vitvi05_01chr07g24290
GO_BP:negative_regulation_of_nervous_system_development,GO:0051961,0.19961653174265,0.86683312682176,0.490812437310384,1.22619904251201,936,16,Vitvi05_01chr10g16820|Vitvi05_01chr10g16860|Vitvi05_01chr07g24290
GO_BP:protein_modification_by_small_protein_removal,GO:0070646,0.187036644778649,0.86683312682176,0.429198717907164,1.21279767750861,882,27,Vitvi05_01chr19g05410|Vitvi05_01chr03g09370
GO_BP:clathrin-dependent_endocytosis,GO:0072583,0.199734446130501,0.86683312682176,-0.466794495892023,-1.21601714158957,1052,20,Vitvi05_01chr19g13770|Vitvi05_01chr08g04620|Vitvi05_01chr07g19030|Vitvi05_01chr04g13920|Vitvi05_01chr08g12570|Vitvi05_01chr10g07950|Vitvi05_01chr02g03030|Vitvi05_01chr13g00910|Vitvi05_01chr16g10510|Vitvi05_01chr06g09930|Vitvi05_01chr13g03170|Vitvi05_01chr13g00330|Vitvi05_01chr02g01790|Vitvi05_01chr18g35730|Vitvi05_01chr13g20930|Vitvi05_01chr15g04470
GO_BP:specification_of_plant_organ_identity,GO:0090701,0.197995461422088,0.86683312682176,-0.378840710782049,-1.18363245942696,1046,47,Vitvi05_01chr14g15470|Vitvi05_01chr06g02900|Vitvi05_01chr19g16840|Vitvi05_01chr12g19530|Vitvi05_01chr01g23240|Vitvi05_01chr13g20290|Vitvi05_01chr19g21540|Vitvi05_01chr01g10660
GO_CC:site_of_DNA_damage,GO:0090734,0.186581228797588,0.86683312682176,-0.48501774210514,-1.23585954801258,989,18,Vitvi05_01chr19g00630|Vitvi05_01chr13g24850|Vitvi05_01chr12g04420|Vitvi05_01chr11g10780|Vitvi05_01chr11g14060|Vitvi05_01chr08g19660|Vitvi05_01chr01g20540|Vitvi05_01chr03g07960|Vitvi05_01chr03g11010
GO_CC:plasma_membrane_region,GO:0098590,0.187441248354954,0.86683312682176,-0.420614168017346,-1.21137664493128,996,31,Vitvi05_01chr08g20070|Vitvi05_01chr15g12230|Vitvi05_01chr11g17160|Vitvi05_01chr07g19030|Vitvi05_01chr07g01570|Vitvi05_01chr13g05900|Vitvi05_01chr08g14970|Vitvi05_01chr07g01620|Vitvi05_01chr14g27050|Vitvi05_01chr14g24240|Vitvi05_01chr03g03920|Vitvi05_01chr18g07420
GO_CC:heterochromatin,GO:0000792,0.20481699222454,0.869972135051656,-0.470648798057704,-1.21499178486259,1079,19,Vitvi05_01chr09g08930|Vitvi05_01chr14g02810|Vitvi05_01chr18g27060
GO_BP:sister_chromatid_segregation,GO:0000819,0.203771159202914,0.869972135051656,0.36388158614678,1.16716261062285,950,49,Vitvi05_01chr12g17280|Vitvi05_01chr03g17410|Vitvi05_01chr12g16960|Vitvi05_01chr03g09370
GO_MF:RNA_polymerase_II_cis-regulatory_region_sequence-specific_DNA_binding,GO:0000978,0.20321421019243,0.869972135051656,0.467770857698451,1.21607379939946,960,19,Vitvi05_01chr01g11480|Vitvi05_01chr03g02500|Vitvi05_01chr01g23290|Vitvi05_01chr05g18080
GO_MF:obsolete_transcription_regulator_recruiting_activity,GO:0001134,0.201852649719948,0.869972135051656,0.336808626482592,1.15216406251362,936,70,Vitvi05_01chr14g26520|Vitvi05_01chr16g01570|Vitvi05_01chr15g20100|Vitvi05_01chr19g11730|Vitvi05_01chr01g11360|Vitvi05_01chr02g02530|Vitvi05_01chr12g09810|Vitvi05_01chr08g19530|Vitvi05_01chr15g14770|Vitvi05_01chr16g15050|Vitvi05_01chr12g09730|Vitvi05_01chr10g06660|Vitvi05_01chr06g03280|Vitvi05_01chr19g05160|Vitvi05_01chr06g06210|Vitvi05_01chr19g21610|Vitvi05_01chr14g24710|Vitvi05_01chr14g12920|Vitvi05_01chr17g02210|Vitvi05_01chr01g04610|Vitvi05_01chr04g02100|Vitvi05_01chr05g02500|Vitvi05_01chr07g06160|Vitvi05_01chr17g12390
GO_MF:obsolete_RNA_polymerase_II_transcription_regulator_recruiting_activity,GO:0001135,0.201852649719948,0.869972135051656,0.336808626482592,1.15216406251362,936,70,Vitvi05_01chr14g26520|Vitvi05_01chr16g01570|Vitvi05_01chr15g20100|Vitvi05_01chr19g11730|Vitvi05_01chr01g11360|Vitvi05_01chr02g02530|Vitvi05_01chr12g09810|Vitvi05_01chr08g19530|Vitvi05_01chr15g14770|Vitvi05_01chr16g15050|Vitvi05_01chr12g09730|Vitvi05_01chr10g06660|Vitvi05_01chr06g03280|Vitvi05_01chr19g05160|Vitvi05_01chr06g06210|Vitvi05_01chr19g21610|Vitvi05_01chr14g24710|Vitvi05_01chr14g12920|Vitvi05_01chr17g02210|Vitvi05_01chr01g04610|Vitvi05_01chr04g02100|Vitvi05_01chr05g02500|Vitvi05_01chr07g06160|Vitvi05_01chr17g12390
GO_MF:N-methyltransferase_activity,GO:0008170,0.20504613067219,0.869972135051656,-0.408834090618909,-1.1907268079258,1088,33,Vitvi05_01chr16g21790|Vitvi05_01chr01g06690|Vitvi05_01chr01g06710
GO_BP:diterpenoid_biosynthetic_process,GO:0016102,0.205225293449451,0.869972135051656,-0.384914396928876,-1.177480927506,1083,42,Vitvi05_01chr10g05660|Vitvi05_01chr10g05840|Vitvi05_01chr10g05680|Vitvi05_01chr10g05620|Vitvi05_01chr07g02330|Vitvi05_01chr10g05730
GO_BP:neurogenesis,GO:0022008,0.205774617539323,0.869972135051656,0.349643475709425,1.15705768237414,954,59,Vitvi05_01chr10g16820|Vitvi05_01chr15g09280|Vitvi05_01chr03g09370|Vitvi05_01chr10g16860|Vitvi05_01chr07g24290
GO_BP:response_to_cytokine,GO:0034097,0.205544031680181,0.869972135051656,-0.383778347380588,-1.18497520796541,1089,44,Vitvi05_01chr07g01490|Vitvi05_01chr13g16590|Vitvi05_01chr11g12290|Vitvi05_01chr15g12230|Vitvi05_01chr07g01370|Vitvi05_01chr07g01480|Vitvi05_01chr18g27060|Vitvi05_01chr07g01570|Vitvi05_01chr09g11520|Vitvi05_01chr04g15580|Vitvi05_01chr14g28130|Vitvi05_01chr07g01620|Vitvi05_01chr16g14800
GO_BP:regulatory_ncRNA_3-end_processing,GO:0043628,0.203267557818799,0.869972135051656,0.48161588002493,1.22094035429154,957,17,Vitvi05_01chr18g12280|Vitvi05_01chr15g18040|Vitvi05_01chr14g02470|Vitvi05_01chr05g04800|Vitvi05_01chr07g03170|Vitvi05_01chr18g27080
GO_BP:cell_cycle_DNA_replication,GO:0044786,0.201133144475921,0.869972135051656,-0.420509200722768,-1.19498143640834,1064,29,Vitvi05_01chr19g00630|Vitvi05_01chr12g00480|Vitvi05_01chr18g20460|Vitvi05_01chr13g24850|Vitvi05_01chr12g04420|Vitvi05_01chr11g10780|Vitvi05_01chr08g13580|Vitvi05_01chr11g14060|Vitvi05_01chr18g03370|Vitvi05_01chr08g00360|Vitvi05_01chr03g11010|Vitvi05_01chr17g11240|Vitvi05_01chr03g02280|Vitvi05_01chr16g01100|Vitvi05_01chr01g03650|Vitvi05_01chr17g10960
GO_BP:negative_regulation_of_mitotic_cell_cycle,GO:0045930,0.202863062723677,0.869972135051656,-0.380967258582786,-1.18109913188482,1076,45,Vitvi05_01chr09g08930|Vitvi05_01chr19g00630|Vitvi05_01chr12g00480|Vitvi05_01chr04g05060|Vitvi05_01chr18g27060|Vitvi05_01chr07g26300|Vitvi05_01chr13g24850|Vitvi05_01chr12g04420|Vitvi05_01chr13g25920|Vitvi05_01chr11g10780|Vitvi05_01chr11g14060|Vitvi05_01chr08g19660|Vitvi05_01chr15g15490
GO_BP:protein_localization_to_vacuole,GO:0072665,0.204194026689261,0.869972135051656,0.422796331752145,1.19470629294627,963,27,Vitvi05_01chr04g07490|Vitvi05_01chr15g01820|Vitvi05_01chr16g00870|Vitvi05_01chr16g02710|Vitvi05_01chr08g01840|Vitvi05_01chr18g33230|Vitvi05_01chr17g08350|Vitvi05_01chr02g13540|Vitvi05_01chr13g13650|Vitvi05_01chr01g16110|Vitvi05_01chr16g01930|Vitvi05_01chr17g09420|Vitvi05_01chr08g17200|Vitvi05_01chr06g20050|Vitvi05_01chr05g03910
GO_CC:pollen_tube,GO:0090406,0.205865764241399,0.869972135051656,-0.414709165213243,-1.19437012677507,1094,31,Vitvi05_01chr08g20070|Vitvi05_01chr17g12260|Vitvi05_01chr11g04900|Vitvi05_01chr05g02270|Vitvi05_01chr12g06400|Vitvi05_01chr09g05060|Vitvi05_01chr05g06080
GO_BP:regulation_of_jasmonic_acid_mediated_signaling_pathway,GO:2000022,0.204128923530651,0.869972135051656,0.432057360004947,1.19911152008409,968,25,Vitvi05_01chr10g14400|Vitvi05_01chr13g00720|Vitvi05_01chr10g14450|Vitvi05_01chr10g14360|Vitvi05_01chr17g02210|Vitvi05_01chr11g00780|Vitvi05_01chr03g08840
GO_BP:phospholipid_metabolic_process,GO:0006644,0.206247716477895,0.870062482274759,-0.318956470592998,-1.13353661463839,1128,100,Vitvi05_01chr09g17490|Vitvi05_01chr08g20070|Vitvi05_01chr01g10810|Vitvi05_01chr18g21840|Vitvi05_01chr01g06690|Vitvi05_01chr12g20240|Vitvi05_01chr01g06710|Vitvi05_01chr01g05200|Vitvi05_01chr07g25890|Vitvi05_01chr11g09360|Vitvi05_01chr18g04790|Vitvi05_01chr01g05190|Vitvi05_01chr18g02150|Vitvi05_01chr10g00660|Vitvi05_01chr01g16690|Vitvi05_01chr01g10770|Vitvi05_01chr08g21000|Vitvi05_01chr18g09900|Vitvi05_01chr04g21210|Vitvi05_01chr19g08050|Vitvi05_01chr02g05390|Vitvi05_01chr06g01410|Vitvi05_01chr02g05690|Vitvi05_01chr13g12910|Vitvi05_01chr04g24180|Vitvi05_01chr07g24260
GO_MF:cis-regulatory_region_sequence-specific_DNA_binding,GO:0000987,0.208333333333333,0.871883047184743,0.441005801362563,1.20154974526373,984,23,Vitvi05_01chr01g11480|Vitvi05_01chr03g02500|Vitvi05_01chr01g23290|Vitvi05_01chr05g18080
GO_MF:cysteine-type_deubiquitinase_activity,GO:0004843,0.207636207636208,0.871883047184743,0.498615359906197,1.2220735328364,967,15,Vitvi05_01chr19g05410
GO_MF:ubiquitin-like_protein_peptidase_activity,GO:0019783,0.208475298126065,0.871883047184743,0.472985604144101,1.21288982143653,978,18,Vitvi05_01chr19g05410
GO_MF:snoRNA_binding,GO:0030515,0.209208572034797,0.871883047184743,0.478996528140692,1.21430005742801,985,17,Vitvi05_01chr14g19880|Vitvi05_01chr04g15070|Vitvi05_01chr05g05360|Vitvi05_01chr17g06490|Vitvi05_01chr01g02110|Vitvi05_01chr11g15560|Vitvi05_01chr08g19270|Vitvi05_01chr16g01550|Vitvi05_01chr10g01320
GO_BP:regulation_of_DNA_metabolic_process,GO:0051052,0.208936092290789,0.871883047184743,-0.317551986474998,-1.12999335736204,1140,102,Vitvi05_01chr16g21790|Vitvi05_01chr09g08930|Vitvi05_01chr07g08600|Vitvi05_01chr16g08170|Vitvi05_01chr19g00630|Vitvi05_01chr12g00480|Vitvi05_01chr15g12230
GO_MF:deubiquitinase_activity,GO:0101005,0.207636207636208,0.871883047184743,0.498615359906197,1.2220735328364,967,15,Vitvi05_01chr19g05410
GO_BP:regulation_of_leaf_senescence,GO:1900055,0.209090909090909,0.871883047184743,0.4591532287475,1.21102793738616,988,20,Vitvi05_01chr08g23070|Vitvi05_01chr14g29610
GO_MF:metallopeptidase_activity,GO:0008237,0.210548793508435,0.874447915208009,0.363213690124255,1.16256844421362,985,48,Vitvi05_01chr10g22740|Vitvi05_01chr04g07490|Vitvi05_01chr14g29160
GO_BP:beta-glucan_metabolic_process,GO:0051273,0.210189885316789,0.874447915208009,-0.373068112800054,-1.17226914307908,1117,48,Vitvi05_01chr18g34730|Vitvi05_01chr12g06700|Vitvi05_01chr17g14750|Vitvi05_01chr08g05930|Vitvi05_01chr07g10220|Vitvi05_01chr05g21180|Vitvi05_01chr11g10570|Vitvi05_01chr13g26480|Vitvi05_01chr10g10800|Vitvi05_01chr18g24350|Vitvi05_01chr18g00190|Vitvi05_01chr05g20760|Vitvi05_01chr03g04750|Vitvi05_01chr14g18860|Vitvi05_01chr08g24240|Vitvi05_01chr10g04110|Vitvi05_01chr07g29020|Vitvi05_01chr13g05450|Vitvi05_01chr08g21990|Vitvi05_01chr04g06420|Vitvi05_01chr19g09630|Vitvi05_01chr18g03780
GO_MF:protein_methyltransferase_activity,GO:0008276,0.211858006042296,0.877160407832757,-0.413684355143171,-1.18440746687705,1121,30,Vitvi05_01chr16g21790|Vitvi05_01chr16g06890|Vitvi05_01chr01g24540
GO_MF:protein-disulfide_reductase_(NAD(P)H)_activity,GO:0047134,0.211928934010152,0.877160407832757,0.434353061988827,1.19540532698043,1001,24,Vitvi05_01chr10g05350|Vitvi05_01chr08g19730|Vitvi05_01chr08g08600|Vitvi05_01chr04g19310|Vitvi05_01chr06g01710|Vitvi05_01chr07g21530|Vitvi05_01chr18g11930|Vitvi05_01chr01g01620|Vitvi05_01chr13g20670|Vitvi05_01chr13g08720|Vitvi05_01chr14g28320|Vitvi05_01chr18g12750|Vitvi05_01chr03g08270|Vitvi05_01chr13g27190|Vitvi05_01chr18g02200|Vitvi05_01chr19g03890|Vitvi05_01chr10g24700|Vitvi05_01chr18g18090|Vitvi05_01chr10g24500|Vitvi05_01chr10g24480
GO_BP:auxin_transport,GO:0060918,0.212371134020619,0.877485524643412,-0.37033081979955,-1.16855949089961,1132,49,Vitvi05_01chr13g15760|Vitvi05_01chr18g04660|Vitvi05_01chr18g18220|Vitvi05_01chr13g15840|Vitvi05_01chr13g15780|Vitvi05_01chr11g17160|Vitvi05_01chr08g10120|Vitvi05_01chr14g28990|Vitvi05_01chr01g06250|Vitvi05_01chr08g10130|Vitvi05_01chr14g28530|Vitvi05_01chr19g17880|Vitvi05_01chr05g07180|Vitvi05_01chr05g04050|Vitvi05_01chr02g05720|Vitvi05_01chr19g00480|Vitvi05_01chr13g15770|Vitvi05_01chr08g19860|Vitvi05_01chr12g14650|Vitvi05_01chr08g15900|Vitvi05_01chr17g03010|Vitvi05_01chr07g07980|Vitvi05_01chr10g15350|Vitvi05_01chr12g14800
"GO_MF:obsolete_transcription_factor_activity,_RNA_polymerase_II_transcription_factor_binding",GO:0001076,0.214409722222222,0.877762860094725,0.328471962848933,1.13351084225597,987,75,Vitvi05_01chr14g26520|Vitvi05_01chr16g01570|Vitvi05_01chr15g20100|Vitvi05_01chr19g11730|Vitvi05_01chr01g11360|Vitvi05_01chr02g02530|Vitvi05_01chr12g09810|Vitvi05_01chr08g19530|Vitvi05_01chr15g14770|Vitvi05_01chr16g15050|Vitvi05_01chr12g09730|Vitvi05_01chr10g06660|Vitvi05_01chr06g03280|Vitvi05_01chr19g05160|Vitvi05_01chr06g06210|Vitvi05_01chr19g21610|Vitvi05_01chr14g24710|Vitvi05_01chr14g12920|Vitvi05_01chr17g02210|Vitvi05_01chr01g04610|Vitvi05_01chr04g02100|Vitvi05_01chr05g02500|Vitvi05_01chr07g06160|Vitvi05_01chr17g12390
GO_BP:myeloid_leukocyte_activation,GO:0002274,0.215712132629993,0.877762860094725,-0.486495034146301,-1.20650799885467,1144,16,Vitvi05_01chr11g09380|Vitvi05_01chr11g09370|Vitvi05_01chr08g08000|Vitvi05_01chr07g19030|Vitvi05_01chr11g09350|Vitvi05_01chr11g09290|Vitvi05_01chr11g02670|Vitvi05_01chr14g22110|Vitvi05_01chr18g18430|Vitvi05_01chr10g06220
GO_BP:myeloid_cell_activation_involved_in_immune_response,GO:0002275,0.215712132629993,0.877762860094725,-0.486495034146301,-1.20650799885467,1144,16,Vitvi05_01chr11g09380|Vitvi05_01chr11g09370|Vitvi05_01chr08g08000|Vitvi05_01chr07g19030|Vitvi05_01chr11g09350|Vitvi05_01chr11g09290|Vitvi05_01chr11g02670|Vitvi05_01chr14g22110|Vitvi05_01chr18g18430|Vitvi05_01chr10g06220
GO_CC:mRNA_cleavage_factor_complex,GO:0005849,0.214164305949009,0.877762860094725,-0.415685068736932,-1.18127246604586,1133,29,Vitvi05_01chr01g17730|Vitvi05_01chr07g25880|Vitvi05_01chr16g00060|Vitvi05_01chr09g16610|Vitvi05_01chr01g16330|Vitvi05_01chr19g01910
GO_MF:CoA-ligase_activity,GO:0016405,0.215352618642466,0.877762860094725,-0.479897467332386,-1.20586248892806,1138,17,Vitvi05_01chr12g07460|Vitvi05_01chr07g06900
"GO_MF:hydrolase_activity,_acting_on_carbon-nitrogen_(but_not_peptide)_bonds,_in_linear_amides",GO:0016811,0.215420461766575,0.877762860094725,0.418620837511809,1.18290749321587,1016,27,Vitvi05_01chr03g08420|Vitvi05_01chr04g24880|Vitvi05_01chr06g09840|Vitvi05_01chr06g09850|Vitvi05_01chr06g17690|Vitvi05_01chr05g18260|Vitvi05_01chr03g09800|Vitvi05_01chr04g24680|Vitvi05_01chr01g07470|Vitvi05_01chr10g02770|Vitvi05_01chr09g07880|Vitvi05_01chr06g20540
GO_BP:granulocyte_activation,GO:0036230,0.215712132629993,0.877762860094725,-0.486495034146301,-1.20650799885467,1144,16,Vitvi05_01chr11g09380|Vitvi05_01chr11g09370|Vitvi05_01chr08g08000|Vitvi05_01chr07g19030|Vitvi05_01chr11g09350|Vitvi05_01chr11g09290|Vitvi05_01chr11g02670|Vitvi05_01chr14g22110|Vitvi05_01chr18g18430|Vitvi05_01chr10g06220
GO_BP:regulation_of_meristem_development,GO:0048509,0.21408327883148,0.877762860094725,0.320231356622798,1.1301788111382,981,84,Vitvi05_01chr17g14830|Vitvi05_01chr14g19850|Vitvi05_01chr07g09980|Vitvi05_01chr10g22740|Vitvi05_01chr17g08820|Vitvi05_01chr10g09280|Vitvi05_01chr03g16700|Vitvi05_01chr01g05240|Vitvi05_01chr02g02680|Vitvi05_01chr01g05280
GO_BP:spindle_assembly,GO:0051225,0.212931361395525,0.877762860094725,-0.443701572092851,-1.19760965736883,1122,23,Vitvi05_01chr15g12230|Vitvi05_01chr04g19850|Vitvi05_01chr18g17170|Vitvi05_01chr18g11310|Vitvi05_01chr13g07720|Vitvi05_01chr10g05360|Vitvi05_01chr06g17960|Vitvi05_01chr07g27680|Vitvi05_01chr08g22070|Vitvi05_01chr07g05410|Vitvi05_01chr16g21920|Vitvi05_01chr17g03470|Vitvi05_01chr17g04230
GO_BP:regulation_of_cell_fate_commitment,GO:0010453,0.216233489561142,0.878403047661676,0.483545512668834,1.20804405017664,1014,16,Vitvi05_01chr10g16820|Vitvi05_01chr10g16860
GO_MF:O-acyltransferase_activity,GO:0008374,0.216975829117482,0.878460865202153,-0.366903534003226,-1.16214601890902,1157,50,Vitvi05_01chr19g00710|Vitvi05_01chr05g01300|Vitvi05_01chr19g02180|Vitvi05_01chr07g07930|Vitvi05_01chr08g15780|Vitvi05_01chr08g05930|Vitvi05_01chr13g00830|Vitvi05_01chr08g17010|Vitvi05_01chr07g06860|Vitvi05_01chr12g00740|Vitvi05_01chr14g19020|Vitvi05_01chr13g01510|Vitvi05_01chr08g21990|Vitvi05_01chr01g10690|Vitvi05_01chr03g11800|Vitvi05_01chr15g17830|Vitvi05_01chr01g12860|Vitvi05_01chr19g10300|Vitvi05_01chr16g11860|Vitvi05_01chr05g06700|Vitvi05_01chr07g06480
GO_BP:anther_development,GO:0048653,0.216857263871241,0.878460865202153,0.423699012646369,1.18706855823704,1023,26,Vitvi05_01chr01g11480|Vitvi05_01chr08g21370|Vitvi05_01chr19g04560|Vitvi05_01chr19g11730|Vitvi05_01chr03g02500|Vitvi05_01chr06g21520
GO_CC:plastid_stroma,GO:0009532,0.21767874632713,0.879830510699105,0.251303366794762,1.06959908404575,888,411,Vitvi05_01chr00g01860|Vitvi05_01chr00g02850|Vitvi05_01chr00g03070|Vitvi05_01chr00g04420|Vitvi05_01chr00g03380|Vitvi05_01chr19g17580|Vitvi05_01chr13g27350|Vitvi05_01chr09g21570|Vitvi05_01chr08g07110|Vitvi05_01chr01g03780|Vitvi05_01chr12g09080|Vitvi05_01chr19g14530|Vitvi05_01chr18g17340|Vitvi05_01chr07g28790|Vitvi05_01chr02g05990|Vitvi05_01chr06g19790|Vitvi05_01chr18g15900|Vitvi05_01chr14g06250|Vitvi05_01chr08g07080|Vitvi05_01chr16g21240|Vitvi05_01chr17g01520|Vitvi05_01chr13g14220|Vitvi05_01chr19g17550|Vitvi05_01chr08g07100|Vitvi05_01chr08g23040|Vitvi05_01chr04g03910|Vitvi05_01chr07g18350|Vitvi05_01chr13g27380|Vitvi05_01chr15g11670|Vitvi05_01chr14g13560|Vitvi05_01chr14g28140|Vitvi05_01chr16g15430|Vitvi05_01chr05g14310|Vitvi05_01chr19g17560|Vitvi05_01chr11g00720|Vitvi05_01chr19g14560|Vitvi05_01chr19g20700|Vitvi05_01chr19g17400|Vitvi05_01chr19g14420|Vitvi05_01chr13g26490|Vitvi05_01chr15g08380|Vitvi05_01chr17g04810|Vitvi05_01chr06g19810|Vitvi05_01chr12g01430|Vitvi05_01chr13g03340|Vitvi05_01chr09g04500|Vitvi05_01chr16g12220|Vitvi05_01chr13g24680|Vitvi05_01chr08g04480|Vitvi05_01chr07g28320|Vitvi05_01chr17g17040|Vitvi05_01chr02g12530|Vitvi05_01chr19g00250|Vitvi05_01chr18g04830|Vitvi05_01chr07g00760|Vitvi05_01chr07g02310|Vitvi05_01chr09g11380|Vitvi05_01chr01g18070|Vitvi05_01chr10g24900|Vitvi05_01chr08g15310|Vitvi05_01chr14g14210|Vitvi05_01chr06g19060|Vitvi05_01chr01g14120|Vitvi05_01chr19g08390|Vitvi05_01chr12g23060|Vitvi05_01chr19g07590|Vitvi05_01chr11g17540|Vitvi05_01chr12g08400|Vitvi05_01chr18g11930|Vitvi05_01chr06g00480|Vitvi05_01chr05g14640|Vitvi05_01chr01g12610|Vitvi05_01chr12g01440|Vitvi05_01chr10g14340|Vitvi05_01chr03g09910|Vitvi05_01chr13g10050|Vitvi05_01chr01g11370|Vitvi05_01chr18g08730|Vitvi05_01chr05g19230|Vitvi05_01chr07g02390|Vitvi05_01chr05g13810|Vitvi05_01chr05g22650|Vitvi05_01chr19g18320|Vitvi05_01chr11g04110|Vitvi05_01chr08g15300|Vitvi05_01chr13g25150|Vitvi05_01chr18g06630|Vitvi05_01chr13g27160|Vitvi05_01chr14g21360|Vitvi05_01chr05g08610|Vitvi05_01chr19g09750|Vitvi05_01chr13g08720|Vitvi05_01chr14g23320|Vitvi05_01chr16g21960|Vitvi05_01chr19g10330|Vitvi05_01chr17g02310|Vitvi05_01chr04g21500|Vitvi05_01chr19g20870|Vitvi05_01chr01g01050|Vitvi05_01chr16g21120|Vitvi05_01chr16g16170|Vitvi05_01chr12g21020|Vitvi05_01chr16g22090|Vitvi05_01chr06g03360|Vitvi05_01chr18g00430|Vitvi05_01chr07g31220|Vitvi05_01chr08g10970|Vitvi05_01chr08g17410|Vitvi05_01chr05g12270|Vitvi05_01chr06g18540|Vitvi05_01chr03g07330|Vitvi05_01chr13g09450|Vitvi05_01chr13g19670|Vitvi05_01chr08g24490|Vitvi05_01chr16g04220|Vitvi05_01chr02g03310|Vitvi05_01chr14g07160|Vitvi05_01chr07g26670|Vitvi05_01chr16g21410|Vitvi05_01chr07g18600|Vitvi05_01chr01g14060|Vitvi05_01chr04g01310|Vitvi05_01chr14g27550|Vitvi05_01chr06g09490|Vitvi05_01chr11g15400|Vitvi05_01chr06g09070|Vitvi05_01chr10g08630|Vitvi05_01chr05g14520|Vitvi05_01chr19g00030|Vitvi05_01chr15g09300|Vitvi05_01chr16g21110|Vitvi05_01chr05g21480|Vitvi05_01chr16g17710|Vitvi05_01chr15g19820|Vitvi05_01chr09g07880|Vitvi05_01chr05g12450|Vitvi05_01chr14g21840|Vitvi05_01chr16g21430
GO_BP:cellular_aldehyde_metabolic_process,GO:0006081,0.219214137995864,0.882122873381187,-0.410455946420635,-1.18212077736434,1165,31,Vitvi05_01chr09g17490|Vitvi05_01chr01g23550|Vitvi05_01chr17g02090|Vitvi05_01chr02g00950
GO_BP:vesicle_fusion,GO:0006906,0.219449776071657,0.882122873381187,0.381340119235231,1.16254153938996,1028,38,Vitvi05_01chr16g15040|Vitvi05_01chr04g14550|Vitvi05_01chr03g13620|Vitvi05_01chr04g18480|Vitvi05_01chr16g02710|Vitvi05_01chr07g20610|Vitvi05_01chr08g01840|Vitvi05_01chr06g04660|Vitvi05_01chr05g04740|Vitvi05_01chr13g13650|Vitvi05_01chr01g16110|Vitvi05_01chr01g02020|Vitvi05_01chr05g25780|Vitvi05_01chr16g01930|Vitvi05_01chr06g22140|Vitvi05_01chr17g09420|Vitvi05_01chr07g12540|Vitvi05_01chr05g03910|Vitvi05_01chr08g03100|Vitvi05_01chr09g00760|Vitvi05_01chr16g22080|Vitvi05_01chr04g07420
GO_CC:obsolete_cell_division_site_part,GO:0032155,0.219708183548319,0.882122873381187,0.460844577473568,1.19806740210011,1038,19,Vitvi05_01chr15g09280|Vitvi05_01chr03g06530|Vitvi05_01chr17g09800
GO_BP:organelle_membrane_fusion,GO:0090174,0.219449776071657,0.882122873381187,0.381340119235231,1.16254153938996,1028,38,Vitvi05_01chr16g15040|Vitvi05_01chr04g14550|Vitvi05_01chr03g13620|Vitvi05_01chr04g18480|Vitvi05_01chr16g02710|Vitvi05_01chr07g20610|Vitvi05_01chr08g01840|Vitvi05_01chr06g04660|Vitvi05_01chr05g04740|Vitvi05_01chr13g13650|Vitvi05_01chr01g16110|Vitvi05_01chr01g02020|Vitvi05_01chr05g25780|Vitvi05_01chr16g01930|Vitvi05_01chr06g22140|Vitvi05_01chr17g09420|Vitvi05_01chr07g12540|Vitvi05_01chr05g03910|Vitvi05_01chr08g03100|Vitvi05_01chr09g00760|Vitvi05_01chr16g22080|Vitvi05_01chr04g07420
GO_BP:meristem_development,GO:0048507,0.222197409557838,0.890635131666219,0.295563049540958,1.10375830496764,994,125,Vitvi05_01chr17g14830|Vitvi05_01chr04g12220|Vitvi05_01chr07g09980|Vitvi05_01chr10g22740|Vitvi05_01chr07g10560|Vitvi05_01chr19g18360|Vitvi05_01chr10g09280|Vitvi05_01chr04g08100|Vitvi05_01chr03g16700|Vitvi05_01chr14g29300|Vitvi05_01chr02g08230|Vitvi05_01chr01g05240|Vitvi05_01chr01g05280|Vitvi05_01chr04g04260|Vitvi05_01chr05g05080|Vitvi05_01chr14g20070|Vitvi05_01chr17g00300
GO_CC:microtubule,GO:0005874,0.223148148148148,0.89296265585652,-0.335397585529762,-1.13496157681253,1204,74,Vitvi05_01chr18g10600|Vitvi05_01chr19g13650|Vitvi05_01chr18g34730|Vitvi05_01chr10g24550|Vitvi05_01chr17g14750|Vitvi05_01chr05g21180|Vitvi05_01chr12g14590|Vitvi05_01chr07g11140|Vitvi05_01chr06g13770|Vitvi05_01chr05g09620|Vitvi05_01chr06g05760|Vitvi05_01chr17g06980|Vitvi05_01chr19g07940|Vitvi05_01chr07g29020|Vitvi05_01chr19g09300
